id,username,joinDate,karmaPoints,isPremium,favoriteGenres
97c934be-47d5-4d5d-9e17-9c5e93be0bba,sandra47_7611,2024-03-06,41604,False,RPG;Simulation;Racing
b76dfce4-564d-4a7d-b26f-1edf15c39f80,marianelson_3668,2025-08-29,28157,False,Shooter;Puzzle;Platformer;Fighting
25f8905f-a258-4db1-a5e6-60ec48307f7b,derrick99_9067,2024-04-14,37875,True,Puzzle;Fighting;Action;Horror
5bdd78d7-2c37-4c8f-aaa1-0ffab42290bb,brentstein_1731,2024-03-24,41037,False,Action;RPG;Adventure;Sports
6af841f0-7ca7-4a33-80ef-48abd6c5f085,briangutierrez_7579,2025-04-11,44,False,Strategy;Adventure;Shooter;Fighting
49aee62b-012d-4004-a5b3-433b9024f3c2,maldonadoderrick_4589,2025-08-10,6117,False,RPG;Puzzle;Adventure
6edd13d7-d9db-490f-a45a-a68a07025fe8,richarddonovan_948,2025-04-16,25974,False,Racing;Fighting
e18d6888-6f89-4301-8e04-b873384cd4aa,wsantos_1594,2024-06-28,46117,True,Sports;RPG
68004ad2-4099-43a8-b79e-403209b6c1b7,justin01_2274,2026-01-16,38907,False,Action;Platformer;Puzzle;RPG
caaab213-6129-47ba-812f-852f06f60832,amandasharp_7019,2023-06-05,45484,True,Strategy
1e831372-21b7-4ee2-872b-4b4091127803,robertmonroe_6376,2023-06-04,5854,False,RPG
e77ad23a-6cb8-4469-98f5-89273c137d74,lfrench_5233,2024-07-01,24088,False,Racing;Adventure
491cc532-519c-4811-9093-9e37bc205ed6,smithashley_2440,2023-09-22,4483,False,Horror
b55453a1-811f-43fe-ad13-1c64c0ddcb95,justin88_2788,2025-05-15,28842,False,Fighting;Adventure
e976ac49-c611-4776-afd9-c3bdc71fd241,melissamcdonald_6845,2024-02-02,40375,False,RPG;Platformer
6be6d3ff-dc3c-46a1-bb81-8542891313d3,riverajessica_2393,2026-01-10,49312,True,Puzzle;Racing;Platformer;Adventure
6cf14322-c698-4149-b21d-746baeaeeef2,jennifer05_4159,2024-07-10,18151,False,Simulation;Horror
95fd1472-590d-4088-a765-4085a0fc8659,gregorychase_9930,2024-12-28,47263,False,Fighting
286d8dab-763e-4aeb-9b26-683715977607,frobertson_5042,2024-12-21,13464,False,Platformer;Racing
e598aa03-cdf0-4048-b6e1-4deee03d0f44,lopezdonald_4942,2024-08-23,42347,True,Sports;Racing
c7dd58f7-cd68-4e03-9c96-c155f8d35ddc,adamreyes_1947,2025-03-02,15799,False,Simulation
bf35d8c3-7b31-45ae-bc15-3f312c660520,stephanie49_297,2025-09-14,23664,False,Racing;Horror
e4928e5e-666e-4fee-ba9f-0accffc28fb9,greenmichael_6995,2024-04-10,23947,False,Sports;RPG
a67cd16a-987d-405a-84d0-663860e2c425,contrerassteven_373,2023-12-13,38493,True,Strategy;Action;Fighting
7834dbc2-b0a3-45fa-8e83-0f7245129a07,tparks_6620,2024-08-04,33201,False,Racing;Platformer;RPG;Simulation
d18873e9-85f3-4034-9433-700c578ded35,fowlershelia_8908,2024-10-30,40373,True,Shooter
a6930903-33f8-4361-8081-e526a05d6efe,jeffreyanderson_1394,2023-12-02,33508,False,Simulation;Puzzle
965b14aa-bb56-478e-854b-22d812c63c45,madkins_6501,2024-11-09,38432,False,Shooter
a9ceecd7-b524-4572-af1c-30a854d6a8a1,emiles_7267,2025-07-22,47838,False,Action;Strategy
97ad7744-16cf-489d-b384-6517fbd0759b,kathleenbecker_1512,2025-10-20,28474,True,Shooter
ff12582f-3a59-4b50-bcd4-6e2693d0417c,foxallison_2977,2024-10-22,7827,True,Platformer;Action
c89f7c7a-8567-4ad7-91d0-f664d2eaa114,starkdaniel_2784,2025-08-06,32532,False,Adventure;Puzzle;Platformer
c39c7ce0-ac2c-4c10-a00d-3e74c8f0f00f,ashleyhernandez_4503,2024-08-30,48033,False,Puzzle
ab9f1024-a4fe-48e5-a909-de3cc574d953,nwilson_7134,2025-09-30,17824,False,Platformer;Horror;RPG
050a357b-1b21-4412-a082-461fb9eab57f,gdavis_8228,2025-03-01,29831,False,Sports
f694b151-4d55-4e79-9d8d-a89e5f61ce2f,chavezwilliam_9387,2025-03-18,10936,False,RPG;Horror;Platformer
27fee595-e1ea-4698-af25-8785e9c7b678,hansenemily_3842,2024-07-30,48547,False,Action
7057e758-e73d-4368-af90-8102dc1b1622,fosterlisa_4106,2024-03-12,3013,False,Adventure;Platformer;Action;Simulation
f22eb633-a469-47d2-a993-1efd2e6799bf,williamsmelvin_6970,2023-07-17,14713,False,Platformer;Puzzle;Shooter;RPG
daee26fc-2147-481e-ab06-504d2efe810c,michaelcesar_9464,2025-04-11,24432,True,Adventure
fd34c4a1-0693-429e-ae67-de42380c7878,mitchellhector_3756,2023-11-05,33801,False,RPG;Sports;Shooter;Horror
930bdddb-d4cb-4ca9-ab98-7cb8c0dbe1fb,ybrooks_5462,2025-03-05,5661,False,Puzzle
51778bf9-7a7c-4238-bd5a-a3afd0273db3,rbennett_3387,2026-01-31,19109,False,Platformer;Horror;Strategy
8b1ddbe0-6a1f-479c-9d34-94080bd66f48,desireebailey_7700,2024-01-11,24135,False,Strategy;Simulation;Platformer;Adventure
25c1ed93-c560-438c-b9b4-97a13eaa7e2c,urice_204,2024-03-19,26872,True,Fighting;Action;Puzzle
0ae8a1b9-45fb-49a6-bdc3-83e0bcea896f,avilatiffany_123,2025-03-28,49737,False,RPG;Strategy;Simulation
1d4d74d2-3e53-4946-8e4f-283b81848e60,opatel_4002,2024-04-27,27513,False,Adventure
1f498f2e-78b4-4e1f-83b3-27636c43a24b,rreed_4684,2024-01-26,6096,True,Simulation;Racing
a5023c69-8ace-4617-bebe-f243f1e768d5,johnsondonna_6202,2025-11-19,30045,False,Horror
e3ab2c5b-e957-477c-85af-1bf4826a5a3d,allencarlos_1665,2025-10-17,33123,True,RPG;Horror;Fighting;Action
e7512b0d-a817-487a-a7b6-fa11a36628ed,griffinemily_7226,2023-06-23,43413,False,Shooter;Platformer
9a7e53d7-af13-4834-b895-af58bfd101f4,joymorales_5261,2024-04-07,25752,False,Puzzle;Sports;Shooter
91d9af5c-7174-477b-b251-e31950834abc,karenparsons_3927,2023-11-12,4894,False,Horror;RPG
0572cb31-9d18-4b30-956b-aadabbd99675,jim95_2646,2025-09-22,6924,True,Puzzle;Racing;RPG;Simulation
e7533085-2295-4517-8ec2-1a5fdd9ff27d,joel28_5970,2024-03-17,13607,False,Shooter;RPG;Fighting;Adventure
b7e29ddc-483d-4ab6-baa0-c1925058619d,dturner_5084,2025-08-20,46183,False,Strategy
54d12a8e-fecb-431f-b093-a18a0356d1c1,conniesimmons_5470,2025-05-17,9720,True,Puzzle;Racing
dff874e7-a12e-48ed-bc46-ff1744faeb37,comptonshelly_8512,2026-02-14,3208,False,Adventure;Action;Racing
0ea8a52e-f321-4eb5-b2dc-022f132acb40,ufloyd_7508,2026-03-25,36434,False,RPG;Sports
f699e053-a483-4ab4-aada-3f64c1653dce,trussell_1769,2024-11-13,9161,True,Strategy
b07aa5f6-069a-4cc9-9c37-00ac8ec15cd0,karenwells_2241,2024-03-24,12984,False,Fighting;Platformer;RPG
eeb91841-dc12-4a8b-ae8d-0a97be655efb,meredith27_9640,2023-07-07,38411,False,Action
932237fa-9507-44ab-9697-6884e359430b,jfaulkner_1156,2025-07-10,12959,False,Adventure;RPG;Puzzle;Fighting
948bff29-a51a-4797-8c55-ab78a688a98f,paulscott_799,2024-09-03,30211,True,Platformer;Racing;Sports;Action
714ed450-b767-4b9e-aef6-0f8e79afb555,nielsenmelanie_6370,2023-08-30,44775,False,Strategy;Adventure;Shooter
e278f09e-9cd0-4d5f-a281-17647b77b431,brettbennett_4685,2025-11-03,29229,False,Horror
fc165a90-ae9b-4b13-b60f-d4d64b742540,russojacob_4126,2025-10-07,42420,False,Simulation;Sports;Action;RPG
143e62c5-283b-469c-bb9e-be86b7c19c3d,timothybooth_4683,2024-09-07,25101,True,Fighting;Simulation
83965b87-3812-458c-a6c0-63ba0c9a8249,susan03_4182,2024-01-29,41337,False,Racing
42091a0f-91d5-4803-b5db-07ac4b984910,burgesskaren_5983,2024-04-19,31436,False,Puzzle;Horror;Simulation;Platformer
f12aca86-6536-47a5-985c-6ccddfcd6d22,randyallen_6463,2024-08-20,17723,True,Horror;Strategy;Action
bc666c7b-33a4-43bd-a2f2-55da1a518cda,oscar85_4702,2024-07-31,3839,False,Simulation;Puzzle;Horror;Strategy
1533a50d-2266-4196-954c-67fa2a3c98a9,michael77_2715,2023-09-09,6562,False,Shooter;Simulation
51f69e25-24ff-4c80-98be-81c9f166f0d5,ugill_1016,2024-02-18,14379,False,Puzzle;Adventure;Fighting;Strategy
aa5de73b-cc1f-44a3-9616-33a6c0306334,lawrence09_9807,2024-03-17,20840,False,Horror;Action;Puzzle
5664bc65-fb0f-47e9-a99b-259989a6e4dd,allentran_9400,2025-10-02,36936,True,Sports;Simulation
301c105d-6bec-435d-924d-d6adf55e00d1,mphillips_5163,2024-09-02,11505,False,Action
bda02151-a8a8-4675-bc46-08b01729bc40,noahwhitaker_3911,2025-05-23,39430,False,Action;Puzzle;Horror;Strategy
65a9d461-0f5e-45dc-bde5-34cf2e3483c0,jonathan77_2237,2025-03-24,22331,False,Action;Platformer;Adventure
6ee9e1d4-7359-4eaa-8c9f-fe07638e1027,jessicabell_9711,2023-11-12,46182,False,Simulation
25288d0a-dbcc-4db9-a3d8-e8f474e27b36,iwhite_6078,2025-12-31,4753,False,Horror;RPG;Puzzle;Shooter
cb8aece0-f81b-4425-ba70-4f7cd92c4ee8,warrenmary_5385,2023-08-02,8942,False,Fighting;Sports;Puzzle;Adventure
9d6a94ea-0a5f-4d05-b528-d5fa68438a2b,duranrobert_9307,2025-12-13,45453,False,Strategy;Fighting;Horror
db122980-13d6-42e6-b1ed-1730001d49c6,carloshernandez_2972,2024-03-13,24797,False,Adventure;Platformer;Action
d9271790-5b5a-4ea4-b078-473fd04d9762,nbrooks_9485,2025-12-24,25663,False,Adventure
38574a5b-3346-4749-8b9e-91a924e5adc2,bhopkins_9969,2023-04-19,20854,False,Fighting;Horror
788e02b1-7445-4e88-a21d-a5040a1d4d2d,hsmith_1805,2024-06-08,32517,True,Strategy
cb4569bb-c507-44d5-b70d-5ab15ebb28fe,andre62_5782,2023-09-22,20939,True,Platformer
6e66d132-3a08-4ea8-904a-8e164db4e5e9,warrenjohn_5600,2025-11-26,29270,True,Strategy;RPG
95e5e008-dd08-4a2f-8392-aef09ecfcfdc,lisa46_5842,2023-08-09,16820,False,Action
cbdfb885-ccf3-4c2f-889a-5684b0c3afe8,susan79_6423,2024-04-20,28719,False,Racing;Sports
95490278-6fca-4bca-86e8-eaa94b5ad345,kevinclayton_6304,2023-08-12,23018,False,Sports
7eb66ab2-b324-49d9-bcf8-e745fac46a8a,davisnicholas_9570,2025-08-14,42661,False,Adventure;Sports
c35f4f6e-a666-4cb7-b166-b05552f62836,abrown_1307,2026-04-04,2189,False,Shooter;RPG;Fighting
32aa49bd-ce13-464d-86bb-d0b2a3ddfec9,christopherbruce_5700,2026-01-04,11148,False,Platformer;RPG
019ee618-1f51-455d-83ff-ae837039b9b9,ariel18_9062,2023-06-14,6101,False,Platformer;Action;Racing;Adventure
ab10b044-cc74-4fc5-8acb-f84670ddb23e,jasonparrish_7213,2025-09-05,10295,True,Strategy;Platformer;Racing
e2a97fca-4da3-426a-9c11-3b32b4dae967,enelson_9178,2026-03-07,47319,False,Fighting;Shooter;Platformer
90227116-6c13-47db-b9d7-a2d7a6289ddc,rachel90_3991,2024-01-12,6285,True,Adventure;Action;Puzzle;Fighting
7de0855a-a664-4a66-8676-8de4e1eab211,alexis39_7105,2023-11-18,5742,False,Strategy;RPG;Action;Platformer
323a4774-0e73-4743-93c0-f1b3c6efe4d5,thickman_2898,2023-12-17,41824,False,Sports
1139baf6-5ccd-4ddf-b131-065ff8f9c800,ashleyatkinson_1992,2026-02-23,20208,False,Sports;Fighting;Shooter;RPG
ea37aa9d-ba6a-415e-89ae-480d1db32aa1,patrick21_9014,2025-05-25,25396,True,Puzzle;Adventure;Sports;Action
54b89c65-0981-4b7e-8bb7-b30119bfce40,brian63_4413,2023-08-05,28818,False,Shooter;Horror
58e27869-3e63-4b3f-a252-c254d9748627,cassie99_1109,2024-12-15,9904,False,RPG
47a310fd-43ed-44e7-b0a8-9d57c0f14c1f,anthony47_5732,2025-05-10,35484,False,Simulation;Action
017df0f7-3590-4124-a5a1-22c3572455f7,michaelpugh_6442,2025-02-07,34247,False,Horror;Strategy;Sports;Shooter
6d724959-4a46-478e-92a8-4119f15c59ca,eringuerrero_1393,2023-08-20,25873,False,Simulation
90b7cd8e-e5d7-466c-a1b1-2191aa8487e0,lauren11_9458,2024-05-29,33870,False,RPG;Sports
8f2d009b-e751-4de4-8182-2998adf769f2,normanbowers_2932,2023-12-04,10955,False,Adventure;Action
90002f59-e199-4b13-93d5-0fa58c9610f5,gstewart_7036,2023-08-29,5135,False,Strategy;Fighting;Adventure;Shooter
f5e4845c-cf4a-4313-b3a5-eb874afa2fbd,hahnsean_5338,2024-06-01,47651,False,RPG
fe140969-bf86-4695-8e8e-d1d8d2407a64,andersonjacob_6458,2025-03-06,36461,False,Shooter;Simulation;Sports
c9fd07a6-c1bb-480e-ae29-22a3cf151203,fgarcia_302,2024-10-09,45902,False,RPG;Racing;Adventure;Horror
6e7d782c-5aa3-4a6c-8da1-7d7f51fae323,carlsonkristen_9383,2024-11-27,38530,False,RPG
22f516c5-f856-4e0f-bcd3-814e250aac37,carterpaul_9319,2023-08-18,6618,False,Racing;Shooter;Platformer
fba3d90a-3f84-4b4f-a973-a7df87568745,ashleyjackson_8055,2024-11-20,37488,False,Adventure
b300d0f2-45bb-4b97-94d0-8dd90ddda688,dominicturner_4612,2025-05-14,26409,True,Action;Racing;Puzzle;Strategy
4b64678c-232e-472f-8d0a-473e4a32a6dd,bryanhamilton_907,2025-01-22,48873,False,Puzzle;Action;Platformer
051c6810-1caa-4b88-bf1e-311fbe2eff1d,todd15_5065,2024-05-04,20378,False,Platformer;Fighting;RPG;Strategy
9481d6cf-a039-48cd-bb9f-56745961dde6,jennifersimpson_2301,2025-11-21,19692,False,Puzzle;Shooter;Racing;RPG
a17f26d5-45f0-494b-ab05-601e4bfb2f35,stephentaylor_3179,2023-04-19,28948,False,Platformer;Sports;Simulation;Puzzle
72c55ccd-7096-4f37-b2c8-904ae9641ce4,ncook_1020,2024-11-19,33768,False,Shooter
bcd3895a-149e-4b13-b218-6642b1ab295d,scott69_8403,2023-11-06,26436,True,Adventure
569c17a4-3e60-47d8-ae41-e26622773977,malik37_3258,2024-08-09,13154,False,Action;Sports
334e0e3b-9ff4-41b2-9dde-fcbc3c24e765,tamaranovak_928,2024-07-04,23617,False,Puzzle;Sports;Simulation
39a7d1b9-6cb7-4bda-a7c5-0cddce24613b,yfaulkner_6603,2024-04-19,41642,False,Strategy
f9a20917-427b-46c1-aecc-3785d3940930,nicholas65_6202,2023-10-02,32033,False,Sports;Horror
14da8e26-d87c-447a-81c0-819997df0c0d,brittanygardner_9133,2026-03-03,22921,False,Platformer;RPG;Shooter
edd3b734-6e29-45b6-9397-d306fa8cc059,bentonsteven_549,2024-02-28,25333,True,Strategy;Fighting
094c69bf-f103-433a-990f-80e5fae8da64,ssalinas_3788,2023-07-25,44413,False,Simulation;Action;Fighting;Sports
5503c4fa-2eb4-4a0f-ac70-1ef556287e7a,ichambers_2267,2025-12-17,42426,True,Strategy
2196c831-9ae7-453b-9789-5eb14c26d251,john26_4235,2024-11-14,39868,False,Platformer;Fighting;Shooter
f625d135-49d3-42ff-8f20-68d7163e3f3a,colecarla_7043,2025-09-29,24672,False,Shooter;Strategy;Sports;Platformer
38d9ded1-dc95-4756-8a03-2cf676515d77,sferguson_8630,2025-01-17,40868,False,Action
a8871a4d-f0be-404d-93b4-d57564d20a22,gibbsmichael_8480,2025-07-21,43408,False,Simulation;Fighting;Horror
4f4fdfc9-dd44-44e6-abcf-b9e723108d57,rodriguezjohn_4731,2026-02-04,19560,False,RPG;Puzzle;Shooter;Fighting
14a89f1b-87e3-4dc7-823a-0f366f2dd17b,gabriel90_4636,2025-08-30,17114,False,Strategy;Adventure;Simulation
fd2ce90f-0e90-4468-a559-031e852c988c,vrasmussen_4037,2025-02-05,3720,False,Fighting;Puzzle;Adventure;Action
9387242d-8fd0-4807-8d4c-d8d7b1669d2f,smithjonathan_8248,2025-06-10,19372,False,Racing;Platformer;Action;Strategy
0e55d946-d8ac-4852-848a-192fb03715d6,seanmyers_5722,2026-02-27,47615,False,Fighting;Puzzle;Simulation;Shooter
3a201476-b05b-4e24-bf06-32a543b21dde,michaeljohnson_2885,2023-09-18,43097,False,Shooter;RPG
2727e27b-be1b-49d2-8d7a-9cab3d9a55c8,robert11_7813,2023-11-15,8384,False,Fighting;Puzzle
69ac979d-a9ba-4620-b8fe-0cc7739b7c05,larry73_1563,2025-06-26,14565,False,Racing;Puzzle;Fighting
34be17b6-f75d-4718-8f48-1d841a468375,gbailey_4369,2025-02-17,38375,False,Sports
1868d574-f115-4b58-a055-db9d69265748,tflores_979,2023-06-17,41575,False,Sports
3941b179-c0e2-4dea-95de-d99948438850,johnsonmatthew_3287,2023-09-25,32799,True,Simulation;Shooter;Racing;Action
5e530317-4d48-4e75-8cee-7433ff9287ee,sarahyang_2570,2025-06-18,9002,False,Racing;Horror;Sports
b62215aa-6c2a-47bb-b063-52fa51cfa571,andrearivera_2446,2025-01-30,20734,False,RPG;Sports
f471dc9a-499a-4774-8d21-f852fec6ee6d,zhall_5549,2025-12-12,41355,False,Fighting;Action;Platformer
fc89577c-b981-47de-9a69-3438f3a26ed4,jacobsandoval_7506,2024-12-13,17925,False,Horror;Adventure
577106d7-32c6-438c-b9d4-124a180c55b2,mclaughlinnicole_8121,2025-03-07,5769,True,Fighting;Racing;Platformer;Horror
84679d57-d2a6-4d8b-baf3-6799488d6aa2,tprice_7921,2024-03-07,25121,True,Platformer;Puzzle
1ad325d0-4139-49bd-a7f2-b26b819d63de,joshuapadilla_330,2023-07-15,21116,False,Action;Fighting
b62c016b-3e05-40ce-97c7-7d915ceb8d34,lloydamanda_167,2024-10-28,41070,False,Platformer;Puzzle
870a97fd-a2d3-4f22-ae61-00006616ed65,james14_5213,2026-02-13,8449,True,Adventure;RPG;Action
716be0b7-bbfa-4917-a7f1-96bc7dcc1821,orose_4985,2024-08-07,19059,False,Racing;Fighting;Adventure
c6cf099b-bf91-4f99-b721-043ed5bd7a5b,lcarr_5715,2023-10-03,32124,False,Adventure;Racing
d70524f0-bcaa-4f16-8959-b2d2438931af,michael79_413,2024-01-02,14969,False,Strategy;Action
f032264c-d57c-425f-bf36-ef154a0268f2,samantha91_9761,2026-02-16,33071,True,Platformer;Fighting;Action
36903cf5-a8f8-4d6d-a966-b7dab278b74f,lawrenceallen_6247,2023-10-07,41964,False,Horror
0e9f9671-7aac-46b4-8d37-eb971f4934b3,nathanielthomas_885,2024-12-02,43382,True,Action
947d2b44-2566-42cf-8810-b974f630bbd6,kcarlson_1997,2024-11-25,27313,False,Simulation
a13f8614-6925-4d36-b2bc-b2e958da0d8c,olopez_4240,2025-07-21,31090,False,Platformer;Fighting
e978149a-263d-4ecf-8a0b-e031f5978dce,angelaburns_252,2023-11-12,19733,False,Fighting
63180d58-5e66-47d7-97b3-adaf41a813cb,leonardhayes_8624,2023-07-01,17693,False,Racing;RPG
ed4238e8-f743-4dd3-9bf3-142b5ad1cd57,stephanie72_8481,2024-02-06,47105,False,RPG;Platformer;Sports
6602ae92-e795-459f-9265-fd7c43f6867d,gmaynard_3354,2026-01-17,39911,True,Simulation;Strategy;Puzzle
d89eee0b-1d7a-46e2-8754-2c5a2e833d41,fortiz_6813,2025-01-13,19356,True,Strategy;Sports;Puzzle;Platformer
307b37de-c447-4f0f-ac34-a11530487987,fburns_144,2025-09-03,835,False,Horror
66831660-1d70-4e09-8fb1-5ba76fcee4f8,flynnjeffrey_8195,2023-05-29,9774,False,Platformer
551aedf7-c76e-4fbb-8d42-800d74816c99,jeffrey42_1759,2025-03-19,16770,False,Shooter;Platformer;Sports;Action
5b05f751-5217-4196-b3b2-e7e5c7c20852,hdunn_1735,2025-09-14,11449,False,Puzzle;Fighting;Platformer
49a8c4ab-915e-4398-a4cb-044ac47d3364,adamsamy_7079,2024-10-29,48400,True,Action
5dc2eec9-b42b-4629-afdd-be57f67dec3e,wolfscott_2367,2024-03-13,43473,False,Puzzle;Sports;Horror
2b3b9155-8063-40e7-93e6-75741f5b3076,pgarcia_4495,2024-04-27,48042,True,Adventure;RPG;Racing
7ef00d86-878f-48c3-9fb4-fbed65d156ef,nancy07_6657,2024-05-21,29919,False,Platformer;Sports;Racing;Adventure
70f02aba-02bf-47cf-a15a-282cf7f8feea,michelle17_1952,2023-10-08,8684,False,Adventure
c40a7b96-2a77-489a-b064-3a9e9c62c958,jasonrojas_1799,2026-03-14,27264,False,Horror;Fighting;Sports;Adventure
ea488aed-17a5-47e6-9593-bfcb534915a9,michelle96_6321,2023-12-22,23501,False,Sports;Platformer
9afdb74c-1006-4be7-83ca-67e998cc595b,kristenli_1950,2023-07-10,26953,False,Shooter
ab3e22bf-70ca-44fa-9851-eb19faad423d,amanda98_5248,2023-12-26,810,False,Fighting;Puzzle
9cb679b3-5592-49ff-9e93-807eb8347993,tiffany44_8604,2025-09-14,34282,False,Racing
00aefe86-1220-41df-aa8e-4dc74566c508,stephanie81_4172,2023-11-05,31583,False,Adventure;Simulation;Horror;Action
0507bfa7-374c-4c41-a66b-8f098bfbcba7,rsellers_290,2026-01-21,42165,False,Sports;Adventure;RPG;Platformer
d5a78418-d9f6-4f85-96c4-d1937293a7f3,jacquelineanderson_5353,2023-11-22,15787,False,Action;Simulation;Strategy
a479adf4-ad9d-4a32-b71e-141a98ea3b66,maria67_9119,2023-11-15,42160,False,RPG;Sports
aedff331-579b-4a01-95b9-63373704d658,courtney67_7377,2023-08-04,37554,False,Sports;Puzzle;RPG;Platformer
5db56ff9-5cdd-403a-8237-064023d21ca0,powellkara_391,2026-03-23,6726,False,Simulation
3f809751-3764-4487-a285-7762254212dd,shawn75_9096,2025-09-29,11,False,Simulation;Platformer;Strategy
fecb13ac-c1cb-4de6-b0d9-f6f173037c2f,meltonmelanie_7574,2023-08-31,22338,False,Strategy
94b67d08-34ee-4f42-9c70-7d316b53f847,sreid_7545,2024-10-16,21756,False,Platformer;Fighting;Puzzle;Sports
87435faf-8d8b-4b19-a007-a7342a41e37c,flynnraymond_1968,2025-02-04,6385,False,Action;Puzzle
35c5ead6-a861-4d11-9f96-1d979282e937,troymorris_5918,2024-06-22,41527,False,Simulation;Platformer;Puzzle
1d4cd3db-840c-4cd1-ad63-ef7b31f04d0f,amy29_1841,2025-05-01,3000,False,Adventure;Racing;RPG;Shooter
9545de19-5495-4a6f-a4c5-2aed2a9c3e27,patricia00_3309,2023-09-10,12290,True,Strategy;Sports;Platformer;Puzzle
bc4e09a1-0cc4-40c5-af53-4b5e9ab6702a,ksmith_1865,2025-02-22,49620,False,Sports
8d1f5738-1a87-4013-b125-28672bc555a2,bsmith_7593,2024-02-17,43152,False,Sports;Action
c3c30390-f3ce-4fa3-8f9c-bb25f15dc3dd,nicoleturner_8789,2024-06-07,48248,True,Horror;Sports;Simulation;Adventure
f89cae2e-1548-4953-a54a-2005742d2fd7,penajohn_9579,2024-11-06,11380,False,RPG;Racing
66969268-608f-4daa-b587-ac145d98a67a,brettgarrett_9939,2026-03-30,39725,False,Racing;Horror;Strategy;Shooter
52895f9d-ed11-4e38-833c-bd856c95a265,rubendavis_6618,2023-09-03,22469,False,Adventure;Platformer;Racing;Simulation
bdd6f8de-6bad-420d-b51f-9e9e12d2ebeb,lewischristian_4997,2025-10-17,45973,False,Platformer;Simulation;Strategy
1ddc458b-1942-4753-82f4-ee2b96612e67,aprilwallace_3391,2023-04-21,13743,False,Fighting;Puzzle;Adventure
95e4396d-97ef-412b-bcfa-63ffa780666c,lisa62_3013,2025-04-20,33023,False,Platformer;RPG;Puzzle
8f0957c5-8ace-4127-b616-16f3f767a1ce,perezchristopher_9312,2023-09-15,31481,False,Fighting;Simulation;Shooter;Racing
0b4d4adf-433f-4b87-ac2e-ecc0f0df686b,edwardsnicole_309,2023-11-08,34257,True,Adventure;Action;Fighting;Strategy
7da21e91-2466-4003-b44d-796fe8b036c3,wayala_4474,2023-11-01,49164,False,Fighting;Shooter;Adventure
ad9cd01a-6c0f-4d9e-b5f1-a8be26393928,caseyelliott_1116,2025-11-12,45258,False,Simulation;Action
4ff7656f-e59d-4ce4-928a-5b2561290e88,scottbowen_5976,2025-12-09,29661,True,Platformer;Fighting
c94b9555-1224-451c-89d6-90b3fc3d84fc,samanthajensen_9295,2025-02-24,25486,False,Platformer;Fighting;Action
d288e28a-f5aa-4b82-9d6c-170da026d170,christophergarcia_6351,2023-10-17,25398,False,Simulation;Action;Fighting
72dcd87c-4cb2-416e-a347-d27beabcdfc6,bbell_4217,2024-08-09,13309,False,Strategy;Fighting;Puzzle;Simulation
d8d5f4b4-e4c6-4e08-b0fc-ad3d5418fbe3,johnnewman_9985,2024-04-28,12875,False,Shooter;Sports
39974262-507d-4c63-a47b-2ba8de7256c3,kimberly04_3006,2024-02-22,44738,True,Platformer;Simulation
c8b0719c-5a0f-49c6-b7b9-de5ddfabb58c,juliephillips_2055,2023-07-02,24720,True,Simulation;Shooter;Adventure
a36a8459-f6d8-4be6-be47-5556a801c859,troyrodriguez_2736,2025-05-24,38272,False,Puzzle
6eb2866d-d616-4b97-b004-04a63fe161db,ricetiffany_7740,2024-10-20,46510,False,Adventure
8ba00581-47e8-41d5-bae3-69e3680c85ba,david96_5385,2024-10-27,39117,True,Sports;Horror;Simulation
d34e5885-1908-4866-a83b-56d89cbb4916,kathrynbest_5966,2023-07-31,4776,False,Simulation;Strategy;Adventure
9e93b7d1-6748-438c-bc9c-0ab7fbee0f9d,matthewsalexander_8629,2024-03-09,4468,False,Racing;Simulation
926a5e2d-3bcd-44c7-9835-99e4f3589c07,livingstonstacy_8898,2024-12-17,26438,True,Strategy;Fighting
817e5bc1-1117-4acd-b85d-8cd3a21db824,courtney86_5537,2025-01-26,21696,False,Horror;Simulation
d942369d-8f69-4d8d-9139-2b6ede6d035a,imiller_7880,2025-07-22,36787,False,RPG
f89d4e99-f4ab-4f34-97dd-b66d9066138b,joshuacollins_5768,2025-06-11,29207,False,Action;Fighting
5073dd91-2f7b-4bb6-b135-5b1ee16a2231,terrimoore_5358,2024-08-28,24993,False,Racing
1174277d-2b2b-4637-b1fa-f6535f579760,wwillis_4303,2026-01-12,35404,False,Simulation
ee1a3653-0e4e-40b4-b76b-db54cceed987,collinssamuel_6243,2024-04-13,33705,False,Sports;Action;Shooter;Strategy
c42292a1-136d-469f-b000-56ab961a23ca,sanchezsandy_5348,2023-10-06,33678,True,Adventure
51b6e44f-0c02-4035-9cf9-39d7abe1a19f,dsalazar_8914,2024-08-01,34944,True,Strategy
68f80d35-2fc5-4a82-8b3c-32764cf8387d,davidzimmerman_3592,2026-04-02,44918,False,Strategy
01da105f-4e09-4e49-8db2-6c59b7373dda,martinstephanie_8910,2025-06-29,46054,False,Fighting;RPG;Adventure;Action
45b66507-a8d0-4441-a77e-0f6bea2ce6a7,gary24_7623,2023-10-09,46980,False,RPG
005191c3-80e2-412a-8dc8-594d5d417626,rogersruben_989,2025-06-30,11664,False,Horror
d65235cf-1c9c-4b55-b75a-8fb2c7372b2e,bakertheresa_3829,2025-12-08,16950,False,Fighting;Racing;Platformer;Puzzle
1af239ab-a2b1-4efa-ad83-5948363d1cb9,crawfordwilliam_376,2023-07-04,25526,False,Fighting
