user_id,community_id,joinedAt,role,isActive
1bfff74c-1869-4428-bc3a-58dd9f2973c8,f896eeb6-57fe-40aa-b017-9e4e1800aacc,2025-05-19,member,True
5db56ff9-5cdd-403a-8237-064023d21ca0,87a9bcb3-ce98-4c13-aba8-2b6fe6e37e9f,2025-03-08,member,True
a6aee19e-ac5e-4df3-b0e1-8d3b3918cde3,ad74d708-e325-4e84-9e0b-c37415d3a915,2024-09-09,member,True
5abb091c-3c96-4230-a6fa-9228c038282f,3d8430a5-8d00-4e44-976c-656bf61f3c9f,2025-09-22,moderator,True
c06fcab0-3d37-4798-acb2-dc7c75084153,87a9bcb3-ce98-4c13-aba8-2b6fe6e37e9f,2025-09-02,member,True
96d60c66-4fc0-47e9-9495-084f60c2756f,ade1bbea-cc29-4372-ae30-2f39c86c3698,2024-11-18,member,True
cfa40e7d-5ee8-400b-8e10-367069ff3aa8,344a5c89-b8e5-4a11-8f72-9ea44a5bc20e,2025-06-28,member,False
e8fe22a9-cd33-44cc-b133-55af4331f8e6,9240cf1c-dc9b-4447-8b44-ecabcd487e69,2024-07-22,moderator,True
9fa02467-f473-498c-9b65-eae96a2b9f9d,0524537c-9a19-4eda-978d-b90bc90094a4,2024-09-22,member,True
56c9e1cb-3732-4a00-8e47-9ad5558d0715,4e4772ad-f6c6-4b41-beaf-87fafab4f7da,2025-12-14,admin,True
a00438db-dbba-4ef5-ae2b-29879ceef77d,0eed427f-2097-42c5-808c-e7256278822d,2024-12-15,member,True
a32242df-6341-41d1-a9d0-8b5285b60d17,12afec03-b1bb-4f57-94c7-7d2da1d916d3,2025-09-30,member,True
c1308444-a5c9-455d-9927-cb3e324378c7,3b75dad2-2f6c-43f2-b1a2-8f6ae5bd88af,2025-09-13,member,False
faef2349-e8fd-4420-a5fa-4aefce4b27f0,a3db1272-2926-4f48-8f79-31e19f1092a3,2025-09-27,member,True
d70524f0-bcaa-4f16-8959-b2d2438931af,6c5a2368-d80c-4878-b1f8-b72a69aabce1,2025-11-24,member,True
4b16115c-f88e-4730-9281-552ef346823e,6efa30a6-92d2-4a15-a039-8d4de3920041,2024-07-21,member,True
d9f598dc-104d-4736-9630-4c4a01623a1b,1d90a469-adc9-42e4-8f93-fe11334bf80a,2025-11-07,member,True
6e2fc7ff-27d8-4aba-aa7c-a703cb357aa2,b51d4cba-e068-42e2-87e4-5c23f6e2e852,2024-11-10,member,True
d0aac925-7be9-4051-b0b2-4b5537d1483c,d32968bc-dee5-45a6-8f43-2aa9aaffcb55,2025-07-23,member,True
7caf1a18-2513-428a-9db4-7f35bb6c95d9,a3db1272-2926-4f48-8f79-31e19f1092a3,2024-09-07,member,True
a42e7b98-fa44-402d-89f0-c76bf731e11c,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-04-21,member,True
deb0167b-07eb-48b1-bdc8-8e35793a162c,a9d868b4-b434-4e6c-90fe-a1365ce5b65d,2025-11-09,member,True
deb0167b-07eb-48b1-bdc8-8e35793a162c,abd0dae9-bf3a-4bdc-87dc-4318b834f422,2025-12-23,member,True
e4928e5e-666e-4fee-ba9f-0accffc28fb9,1432f0c5-e4e4-41d7-80a9-43c17d1b72f4,2024-07-03,admin,True
dfd86646-73c1-4994-8318-3b44a389aac5,de515f71-6b59-4fc9-a0c9-538435166094,2024-05-12,moderator,True
f87f9e8a-4166-4322-8fc2-630b6faf3164,2459bed9-9d3d-4ca6-9d5e-d51f1e876400,2026-03-15,moderator,False
f032264c-d57c-425f-bf36-ef154a0268f2,ede1dd5e-aacc-4f8c-87b2-8ca8ad0f1a1c,2024-11-10,member,True
56c9e1cb-3732-4a00-8e47-9ad5558d0715,b51d4cba-e068-42e2-87e4-5c23f6e2e852,2024-06-24,member,True
4a6a36d1-c638-4ebf-9d08-ae77e4ce9da2,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-04-04,member,False
aff0566b-7e9b-45ac-83b3-71560b1115b2,8f24c2ef-85a1-4291-a739-74e0af0f43bc,2025-02-11,member,True
0d5aefd7-0856-437d-8451-ae0556ee6294,80106646-43b6-4b95-91d0-f5e9fec422ce,2024-08-30,member,True
72c55ccd-7096-4f37-b2c8-904ae9641ce4,d32968bc-dee5-45a6-8f43-2aa9aaffcb55,2025-12-24,member,True
ae9e347c-8d30-4227-888a-9e94ca05c511,50e04823-bc35-419d-ab8b-4b5df23afe0b,2026-03-22,member,True
1bc7a72f-e2f1-4df2-8e0b-56afd8806e74,d54cffc9-ca69-4f6a-a07d-3748ebbe2f27,2025-06-13,member,True
4e108f16-5ab5-4697-8987-501c598e29dd,9fb805e9-dc77-4c28-9749-baaf8bf5f82f,2026-03-22,member,True
6eb2866d-d616-4b97-b004-04a63fe161db,b91c0e7c-112c-49aa-a463-1413abb0e665,2024-12-22,moderator,True
10ff6c92-a653-49d6-bbab-cbdce345352d,15319ebe-6b23-40d8-8692-814c1ceccc3c,2026-01-18,member,True
f02bcd97-7a66-4b24-bf2f-eb0866e98123,ad74d708-e325-4e84-9e0b-c37415d3a915,2025-10-05,member,True
d0d54034-c950-4942-9e71-18ea15b94893,cddc8f5d-0936-4c44-81ce-af3656c40efb,2026-02-28,member,True
59e9ae9e-39a6-48f2-9226-a65b120d238c,bb0ad5da-fc4c-4d78-9d3f-6e32e6c9a33b,2024-06-28,member,True
79479407-473b-46c5-b6f9-f836b31d1f0c,8f24c2ef-85a1-4291-a739-74e0af0f43bc,2026-02-15,moderator,True
6488866d-9e06-4a95-842b-d5b6eafbbbee,cee0ae85-1693-4f7a-bbda-d46c7d3a4ae1,2024-04-12,admin,True
7002c5c2-5146-4b96-a28d-cdedb525369f,09f29c3c-2bb3-489d-b907-72fd61b408c5,2024-10-19,member,True
68f80d35-2fc5-4a82-8b3c-32764cf8387d,d32968bc-dee5-45a6-8f43-2aa9aaffcb55,2025-08-25,member,True
24dd9923-bacb-4e04-a54a-935f6fad807a,bc28d7d5-ce30-4884-a22a-32b5eb2d3474,2024-04-13,member,True
7dcab140-23c3-4d45-af95-2da4ae390a96,5c84755d-3700-4c74-874c-52bf7d624e3d,2026-04-05,admin,True
f694b151-4d55-4e79-9d8d-a89e5f61ce2f,b55b45bb-0eaa-4e34-9697-7b8441170a44,2025-12-09,member,True
52bf9b1b-5f1d-4a05-9541-c9a61096f9db,cd24e511-9792-4148-8591-6861e45c4ab2,2026-02-19,member,True
2068bcc1-61cf-4428-99f3-4021cc2d1206,df086448-114c-4dc2-b593-fec47a175c9d,2026-01-02,member,True
5aae0ffd-2778-46a0-bc38-53882389c80a,0eed427f-2097-42c5-808c-e7256278822d,2024-06-01,member,True
5c561fa0-aa3c-4902-9fbe-738baac7f6e2,c8c88c21-e201-4cba-84a6-6e3b030d469e,2025-02-21,moderator,True
0c7be3cb-4143-43ab-900a-474a2a820f6d,59af661b-b723-443d-b730-ca2f2b5a3bbf,2024-11-07,member,True
7ef9f0df-9cce-431c-bd21-8edf0d322a17,cddc8f5d-0936-4c44-81ce-af3656c40efb,2026-01-19,member,True
bb4c26ac-e67b-40be-bbf8-85879fa7689b,9240cf1c-dc9b-4447-8b44-ecabcd487e69,2024-05-10,member,True
73131db6-5f6b-40f4-b80f-0a135bfe7f4b,eeddac3c-8555-423a-8f57-962e902d7058,2025-11-03,member,True
916e941e-19bf-44c0-b25f-ae30d530e4e3,dc8b229b-d777-496e-b56d-9b86d5dcf49f,2024-11-01,moderator,True
91d9af5c-7174-477b-b251-e31950834abc,87a9bcb3-ce98-4c13-aba8-2b6fe6e37e9f,2024-04-27,member,True
d288e28a-f5aa-4b82-9d6c-170da026d170,df086448-114c-4dc2-b593-fec47a175c9d,2024-10-01,member,True
c96792b8-5fa7-4ba1-b9e1-f52a368b96cc,b7875980-fb7c-4b4f-a839-5b6c5d2c10c2,2025-07-28,member,True
0f35d107-00b6-4551-a249-da3165e2b5c8,6efa30a6-92d2-4a15-a039-8d4de3920041,2025-10-02,member,True
862d119c-78e6-4177-b135-5984b1c46e60,7210af4f-25c4-4bf6-a81c-79e5cfbcbc85,2025-04-06,member,True
6d8bdf87-21a4-4f9d-af46-0f0eab3a3bcd,2f5c7dd5-a0f9-4e22-b79c-bd3a02900841,2025-11-14,member,True
de01c898-0ec4-4707-be69-9088806aaed5,7210af4f-25c4-4bf6-a81c-79e5cfbcbc85,2025-08-31,member,True
bacc638a-e78d-4af4-b3a9-3c901d77cc89,6f1be599-ae60-4067-8b9f-ca96d8ab7ac6,2025-02-12,member,True
f541d1e4-01a4-4aa0-bc74-e2162ebe92db,4f93f557-a905-4796-9fcc-c72f43a1644a,2024-07-17,member,True
95e5e008-dd08-4a2f-8392-aef09ecfcfdc,8404dda1-8457-4f9a-b916-12010309f9bc,2024-07-06,member,True
82188ee0-300f-4b4a-bd17-57d248899203,2c0f1180-fb43-4f0c-b82b-55930a63e619,2024-07-02,member,True
7d799e71-2d7f-43e3-a6c9-df30b10594de,09f29c3c-2bb3-489d-b907-72fd61b408c5,2025-05-23,member,True
f2857879-ce91-42ef-888e-d2d9f0188395,cd248fed-8d2e-43a0-af2e-4cb64cc3c6a3,2026-03-15,member,True
587d5b97-13a9-4186-a766-11ba82f5d95e,ee3a1e87-b3c6-496f-b8b4-cb36f2f6ccbd,2025-06-13,member,True
3732f8ff-fcd0-4e16-bfb5-0d4e9885167d,3d8430a5-8d00-4e44-976c-656bf61f3c9f,2024-04-23,member,False
72dcd87c-4cb2-416e-a347-d27beabcdfc6,01608fe5-02a0-4a37-b395-51d252d3d8bd,2025-03-13,member,True
35f48019-5b43-443b-8102-c380cdfb4f09,bb0ad5da-fc4c-4d78-9d3f-6e32e6c9a33b,2025-07-28,member,False
7ead9a59-4279-406c-a2df-031332fbf5f8,b1e16341-e46f-449e-887f-291a979bf815,2024-05-06,member,True
6a52fea3-f2bd-4e0d-861a-890f8bef19bc,c8a03ec4-318b-4f26-87fc-cb3421b830a7,2024-11-08,member,True
cb3abed2-8a08-4f4c-9780-6b4fa6e56e1d,6936c9e7-7c3e-4c3d-ae1b-5ec756bd34c4,2024-10-15,member,True
602754fd-1be4-40e9-9eea-459f1799320e,47adf244-872d-4069-8f9a-c2d08d67c2c5,2026-01-22,member,True
e8246cd3-67b6-4281-9155-c799ee8fc9c8,4abc194e-cbbe-4cdf-ad81-e897343784c1,2026-03-19,member,True
7fe4de2c-2967-4dfa-83ff-3bf34079ec39,b7875980-fb7c-4b4f-a839-5b6c5d2c10c2,2025-05-04,member,True
1b70f47b-fa62-4557-a294-26fff1ad23e7,d32968bc-dee5-45a6-8f43-2aa9aaffcb55,2025-07-08,moderator,True
0181897e-e493-47d1-9307-66fb054af8ae,fe2cb95d-5e0b-43dc-89a7-f093484138a4,2024-06-09,admin,True
54850180-5ab0-4705-b4e9-e8ce5a6ae7f9,cddc8f5d-0936-4c44-81ce-af3656c40efb,2024-06-30,moderator,True
9403c4ec-b8cc-4288-b26a-c6470b558a14,6bc4bb63-e2f7-4cbb-8b2f-bbf19438a32f,2024-11-30,member,True
9216804b-5112-4077-a6f7-8bddfeb5deef,e2ff2df0-ca6a-4a83-8b5d-c78c3413a97a,2025-08-23,member,False
279f7b45-735f-48de-b68c-fc8afd9b195d,b7875980-fb7c-4b4f-a839-5b6c5d2c10c2,2025-05-11,admin,True
35c5ead6-a861-4d11-9f96-1d979282e937,cd248fed-8d2e-43a0-af2e-4cb64cc3c6a3,2024-07-31,member,True
19a90939-7be2-4c23-bb8f-8f6e2afbb4f1,6214b7a2-5e83-4b0f-a869-2455296a5d0b,2024-06-01,member,True
ae4db8b3-f334-41e5-aec6-182359ad4850,fe2cb95d-5e0b-43dc-89a7-f093484138a4,2025-07-24,member,True
a8aec751-15fb-4c7a-a499-abac9e4a3ab7,2c0f1180-fb43-4f0c-b82b-55930a63e619,2026-03-10,member,True
fa67b270-5cd8-48bf-8b74-1b65343c981c,4f93f557-a905-4796-9fcc-c72f43a1644a,2025-06-29,member,True
04ab5a18-1963-4ca5-be78-473865f6dc5b,a5ea9cca-4ab1-44ac-8a5b-ac6c776f831b,2025-12-28,member,True
325ae00f-ee18-4a19-aee4-b5873ed029c9,5de6378c-8ca2-4181-9786-e9eb326b4eee,2024-07-04,member,True
95059cb3-966e-4c84-8eb0-2bdabbf17636,2c0f1180-fb43-4f0c-b82b-55930a63e619,2024-08-17,member,True
6a9566a1-32ec-4143-98cc-a00c3615264b,4e4772ad-f6c6-4b41-beaf-87fafab4f7da,2024-04-08,moderator,True
62101566-f14c-4d5e-a535-26b3f69a0d21,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-01-24,member,True
c2ac4577-8c0a-4b1f-9865-c9c25d7c683d,50e04823-bc35-419d-ab8b-4b5df23afe0b,2024-07-30,member,False
55329336-d440-48ca-aba5-3fd760cfcca3,bb0ad5da-fc4c-4d78-9d3f-6e32e6c9a33b,2025-12-30,member,False
66831660-1d70-4e09-8fb1-5ba76fcee4f8,72543e21-ca35-440c-b9de-82db98740864,2024-10-22,member,True
e18d6888-6f89-4301-8e04-b873384cd4aa,344a5c89-b8e5-4a11-8f72-9ea44a5bc20e,2026-04-01,member,True
de01c898-0ec4-4707-be69-9088806aaed5,ade1bbea-cc29-4372-ae30-2f39c86c3698,2024-11-17,admin,True
4a6a36d1-c638-4ebf-9d08-ae77e4ce9da2,80e2ca48-3ddc-4cbb-905e-2eac5009089c,2024-05-27,member,True
04f80398-69d4-4cde-8100-facc38be42c6,df086448-114c-4dc2-b593-fec47a175c9d,2025-05-23,member,True
2f8d0e12-f34e-4475-80c1-2cda16024cab,03d749bb-67df-414d-bce6-203714c7ce98,2024-12-09,member,True
ab4b0732-be6e-435d-b767-7ba64ed4bace,2f5c7dd5-a0f9-4e22-b79c-bd3a02900841,2025-11-12,member,True
1d4c523d-1aae-49eb-845d-c3166aa4ea0f,dc8b229b-d777-496e-b56d-9b86d5dcf49f,2024-04-24,member,False
d5c8dc6e-bd5f-46fc-b1a0-155501de7814,50edf8ea-f45b-4206-8b62-1d01f6cdc67f,2024-05-31,member,True
9d6a94ea-0a5f-4d05-b528-d5fa68438a2b,59af661b-b723-443d-b730-ca2f2b5a3bbf,2025-09-09,member,True
e30ab81a-fb57-4aa2-8886-b544271595aa,fc3a85d2-42f8-415c-a962-469f05496460,2026-03-11,member,False
de4f57c5-b25c-428a-b8e8-3faeb055230c,09f29c3c-2bb3-489d-b907-72fd61b408c5,2025-02-25,member,True
765de703-5ccd-4c1e-bc6e-3006b80d81d2,4f93f557-a905-4796-9fcc-c72f43a1644a,2025-12-04,member,True
1708d54d-d883-48e9-8db0-82ce9e552253,de515f71-6b59-4fc9-a0c9-538435166094,2025-02-27,member,True
cfa40e7d-5ee8-400b-8e10-367069ff3aa8,c8c88c21-e201-4cba-84a6-6e3b030d469e,2025-10-28,member,True
a06bad3a-ed41-49b1-aa78-ddedfc1ff2f0,03d749bb-67df-414d-bce6-203714c7ce98,2024-11-20,member,True
c514ce54-c727-4158-b68d-447c24f11952,b1e16341-e46f-449e-887f-291a979bf815,2025-09-09,member,True
8ad787c0-8c76-4711-8be3-a9e39839c04d,1d90a469-adc9-42e4-8f93-fe11334bf80a,2024-06-08,moderator,True
a0aee9df-e93c-4108-aa6b-614d3fcd5a7c,b1e16341-e46f-449e-887f-291a979bf815,2024-12-28,member,True
187e0802-e699-410a-a2c8-28db2b207024,f06d9b12-4939-442a-9547-23fbbb34e2f0,2026-01-06,member,True
30b21483-f920-438e-bb6e-570e7c1e1118,bc28d7d5-ce30-4884-a22a-32b5eb2d3474,2024-04-22,member,True
ff12582f-3a59-4b50-bcd4-6e2693d0417c,b1e16341-e46f-449e-887f-291a979bf815,2025-07-22,member,True
132e4951-8b51-4809-b246-8f12979f4fe0,344a5c89-b8e5-4a11-8f72-9ea44a5bc20e,2025-07-27,member,True
7f3198a1-3779-42de-aa10-9d5eab92a68f,55d33b27-0e71-483b-b756-bc5a57f45d73,2025-01-18,admin,True
d33de53b-0f68-4ccc-99b5-112491cfa8b5,3d8430a5-8d00-4e44-976c-656bf61f3c9f,2025-04-27,member,True
1dc5c698-bee5-47e0-a304-960555bc37e1,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-11-05,admin,True
dbb449b7-7bc4-41f0-8f2f-533ed1906a98,81001c86-00b2-46b8-9d4f-d64153f71eb5,2026-01-02,member,True
4ce50dae-1d98-4c30-ad9c-e2f16bd13824,ab01e523-3cd2-4d76-ab9c-2157dc295b21,2026-03-15,member,True
a6da59a7-dcf1-4db1-a8f6-f7dd9659333b,15319ebe-6b23-40d8-8692-814c1ceccc3c,2024-12-20,member,True
d6970709-fe56-4710-9948-b28abb912e7a,6c5a2368-d80c-4878-b1f8-b72a69aabce1,2025-02-01,member,True
e976ac49-c611-4776-afd9-c3bdc71fd241,2459bed9-9d3d-4ca6-9d5e-d51f1e876400,2025-05-22,member,True
84679d57-d2a6-4d8b-baf3-6799488d6aa2,cd24e511-9792-4148-8591-6861e45c4ab2,2026-01-09,member,True
a73aa528-d64d-41ff-a1aa-4d28a9e04059,8567796e-9974-4c32-8a4e-4f42b215ff6d,2024-06-14,member,False
271d273f-409e-4179-838c-853364af24f9,7210af4f-25c4-4bf6-a81c-79e5cfbcbc85,2024-06-04,moderator,True
ce0eb73e-c744-483b-88b1-7c4c118a6ede,a3db1272-2926-4f48-8f79-31e19f1092a3,2025-08-23,member,True
143e62c5-283b-469c-bb9e-be86b7c19c3d,42b7e335-49b1-44c2-b2a5-d7db085784e8,2024-10-02,member,True
feab1ab6-b87f-44f1-82ec-80382ad48fd1,b617ff47-0b81-47ae-89d1-cb4501ac83b4,2024-10-21,admin,True
e8af5c14-6edf-4565-899f-f168a67f6b06,83a8fa37-2eec-4ba9-98ac-0361fc8c6235,2024-09-27,member,True
337c2435-9f0f-4bb0-a7e6-53b1a70914da,fe2cb95d-5e0b-43dc-89a7-f093484138a4,2024-06-06,member,True
c1308444-a5c9-455d-9927-cb3e324378c7,6bc4bb63-e2f7-4cbb-8b2f-bbf19438a32f,2024-12-26,member,False
f94b8b53-552a-4e6d-bdfc-8f9615b0bbaf,4abc194e-cbbe-4cdf-ad81-e897343784c1,2024-09-28,member,True
f89d4e99-f4ab-4f34-97dd-b66d9066138b,d32968bc-dee5-45a6-8f43-2aa9aaffcb55,2026-01-15,member,True
c3f83f0f-4ef3-4cf1-9d2a-8ab8d4312969,42b7e335-49b1-44c2-b2a5-d7db085784e8,2024-08-28,member,True
d4cc8c0d-1005-4889-808e-968ff6a65f6b,3b75dad2-2f6c-43f2-b1a2-8f6ae5bd88af,2025-07-18,member,True
39daa2e0-98f1-4c4c-b77d-5ded0d7cf4dc,c8c88c21-e201-4cba-84a6-6e3b030d469e,2024-09-27,member,True
5e237065-2a18-42be-b877-b12bc7a3df9f,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2026-01-23,moderator,True
5dc2eec9-b42b-4629-afdd-be57f67dec3e,344a5c89-b8e5-4a11-8f72-9ea44a5bc20e,2024-06-19,member,True
25f8905f-a258-4db1-a5e6-60ec48307f7b,e2ff2df0-ca6a-4a83-8b5d-c78c3413a97a,2024-10-26,member,True
4ce50dae-1d98-4c30-ad9c-e2f16bd13824,12afec03-b1bb-4f57-94c7-7d2da1d916d3,2025-07-06,member,True
74a2ed70-a829-4921-b87c-4fb40ccc1ab7,abd0dae9-bf3a-4bdc-87dc-4318b834f422,2024-10-05,member,True
15613e21-dd16-4f09-be41-4fe40bab6cc0,cac6c97e-45ab-4fe2-98cc-e0a2ceff6e76,2025-07-21,member,True
1c206618-2d6c-4ed6-91c9-0d2556566a8e,a5ea9cca-4ab1-44ac-8a5b-ac6c776f831b,2024-07-21,member,True
3c82e8c7-27b9-4be1-9d8d-4053e716f019,bb0ad5da-fc4c-4d78-9d3f-6e32e6c9a33b,2026-03-03,member,False
5c455fbc-0eaf-4696-b35b-1ff1e6bb7b49,c8ee5035-b81c-454a-8204-412d5f900ff3,2025-10-31,admin,True
228310d0-f2a7-4eec-80c3-e6f12e0189a9,bc28d7d5-ce30-4884-a22a-32b5eb2d3474,2025-05-14,member,True
00aefe86-1220-41df-aa8e-4dc74566c508,a5ea9cca-4ab1-44ac-8a5b-ac6c776f831b,2025-08-22,member,True
1c092e68-904f-4fad-bca9-59c0237b4cfe,3d8430a5-8d00-4e44-976c-656bf61f3c9f,2024-08-06,member,True
47a310fd-43ed-44e7-b0a8-9d57c0f14c1f,866e0290-5862-4b05-b675-033ff9ccf0a5,2025-12-04,member,True
d106c3f9-5551-450d-972e-5e9d60b3b2c8,866e0290-5862-4b05-b675-033ff9ccf0a5,2024-08-07,member,True
b93dba80-8a59-4e03-a73b-e9c52a268708,81001c86-00b2-46b8-9d4f-d64153f71eb5,2024-09-16,member,True
a1b0c90e-03bc-40c1-a23b-3a627acc57eb,ad74d708-e325-4e84-9e0b-c37415d3a915,2025-01-18,member,True
f12fdfac-2771-4e10-a94d-c1bdc41b6f34,7210af4f-25c4-4bf6-a81c-79e5cfbcbc85,2025-10-06,admin,True
82188ee0-300f-4b4a-bd17-57d248899203,5de6378c-8ca2-4181-9786-e9eb326b4eee,2025-07-25,member,True
d361cc96-aa10-4770-8518-1fbb21196eb0,cddc8f5d-0936-4c44-81ce-af3656c40efb,2026-01-28,member,True
55b36b91-8b15-4ee6-aeed-3819a48f06f7,1432f0c5-e4e4-41d7-80a9-43c17d1b72f4,2025-02-13,member,True
6fa5e8f3-27fb-4918-8228-b20660d68df7,0524537c-9a19-4eda-978d-b90bc90094a4,2024-10-13,moderator,True
97c934be-47d5-4d5d-9e17-9c5e93be0bba,72543e21-ca35-440c-b9de-82db98740864,2024-11-09,member,True
c1c5b81c-1c78-45c9-83dc-0bfda2bd470d,6936c9e7-7c3e-4c3d-ae1b-5ec756bd34c4,2026-03-01,moderator,True
d9f598dc-104d-4736-9630-4c4a01623a1b,8404dda1-8457-4f9a-b916-12010309f9bc,2025-10-12,member,True
35621ceb-bb70-4041-b0ac-7550afd67041,a3de154d-1291-4133-b64c-e30dca5912f7,2025-04-14,member,False
cca934de-9a59-41a8-b3aa-d15a69406b3c,12afec03-b1bb-4f57-94c7-7d2da1d916d3,2026-01-09,member,True
ea189575-d337-44c7-a1cd-f845cc8409e6,fe2cb95d-5e0b-43dc-89a7-f093484138a4,2024-08-15,member,True
389df0ab-e503-4f4c-952a-1d3260c50993,147bf2de-0392-4856-9e94-be17d0c1945b,2025-11-29,moderator,False
1c3627bd-9fe8-4753-83bd-5fce38fa4eb2,ede1dd5e-aacc-4f8c-87b2-8ca8ad0f1a1c,2026-01-16,member,True
cfe4868e-59d4-4ec3-901d-e415fb1bb166,09f29c3c-2bb3-489d-b907-72fd61b408c5,2025-03-07,admin,True
7ef9f0df-9cce-431c-bd21-8edf0d322a17,ede1dd5e-aacc-4f8c-87b2-8ca8ad0f1a1c,2024-08-15,moderator,True
ec68ab76-67df-4891-a606-3c0c208ab93c,e2ff2df0-ca6a-4a83-8b5d-c78c3413a97a,2025-10-27,member,True
4f14ab07-ae71-4000-ac35-05bdd22d811f,ade1bbea-cc29-4372-ae30-2f39c86c3698,2024-11-03,member,False
5e9dc6f7-3268-49e9-87b9-52172faa282e,598a70b4-efbe-4db6-9d9e-4ac86c8608b5,2026-01-18,member,True
8508aa5e-6b2e-412e-a000-10d0ad21375f,87cd43a7-eeec-4ea0-ac72-bee19bbac66e,2025-03-19,member,True
358f80f5-f85a-463f-b538-e351b0e3b717,cd24e511-9792-4148-8591-6861e45c4ab2,2024-06-27,member,True
5be265a2-c3ce-463f-bee4-9dcec1340cf6,a9d868b4-b434-4e6c-90fe-a1365ce5b65d,2026-03-04,member,True
06104a1b-903c-4b06-ae12-8ccd9c911e97,4e4772ad-f6c6-4b41-beaf-87fafab4f7da,2025-07-13,member,True
0eaeeb17-fd18-4969-9d6e-a4d5c521e8b8,01608fe5-02a0-4a37-b395-51d252d3d8bd,2025-11-21,member,True
3c803773-b5a3-480d-9024-f6e71fd15674,25e9ffa1-9fc1-49c4-87cb-f836867da6ee,2025-11-07,member,False
bb573af3-7281-4b06-ad24-90db9d2d4131,a9d868b4-b434-4e6c-90fe-a1365ce5b65d,2024-10-06,member,False
3f77a21e-9346-4448-9199-9e1548a74222,b1e16341-e46f-449e-887f-291a979bf815,2025-06-26,member,True
ab7a3147-e64d-4873-9ad7-865e3229dc31,4abc194e-cbbe-4cdf-ad81-e897343784c1,2024-06-20,member,True
b54fb547-eeeb-4c2e-80cd-7c7add1c1501,4e4772ad-f6c6-4b41-beaf-87fafab4f7da,2025-02-28,member,True
f9b992f8-57e1-4e48-b59a-cb5a4538818e,a3db1272-2926-4f48-8f79-31e19f1092a3,2024-12-10,member,True
48475882-cc11-4b8b-a3d3-db93e5edc022,b55b45bb-0eaa-4e34-9697-7b8441170a44,2026-03-01,member,True
dfd86646-73c1-4994-8318-3b44a389aac5,38016271-28f1-4e79-aa48-796ea6df5e40,2024-08-15,member,True
ffb7506d-7ccc-4caf-8d0c-9ead6fcf2e55,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-03-18,moderator,True
1a03aade-b854-493e-a860-fbefa92c0f99,b1e16341-e46f-449e-887f-291a979bf815,2025-09-13,moderator,True
19db1267-43b5-4b74-bf25-14ef01470f12,5de6378c-8ca2-4181-9786-e9eb326b4eee,2026-03-03,member,False
005191c3-80e2-412a-8dc8-594d5d417626,150c7341-bb41-4e69-9ee8-50a85fb6da70,2026-03-14,member,True
0bc71ae2-323e-45f0-8f05-7f26c19f1d2f,6214b7a2-5e83-4b0f-a869-2455296a5d0b,2025-03-17,member,False
69673ed9-7713-43bd-a88f-d5760403148e,a3de154d-1291-4133-b64c-e30dca5912f7,2026-02-02,member,True
294547f0-e8af-4409-b5b8-7b12b6bd3c78,ab01e523-3cd2-4d76-ab9c-2157dc295b21,2025-11-08,member,False
b295840a-086d-4a0c-b459-747aa3e66d26,150c7341-bb41-4e69-9ee8-50a85fb6da70,2026-03-31,member,True
08fa82dc-0776-44a1-a1c5-09b9b4b337c2,6bc4bb63-e2f7-4cbb-8b2f-bbf19438a32f,2024-09-09,member,True
548663b4-48e7-4b69-b598-ac199af5ca64,81001c86-00b2-46b8-9d4f-d64153f71eb5,2024-04-12,member,True
491cc532-519c-4811-9093-9e37bc205ed6,7f6b25a9-21f0-4719-b079-5f08c2b10ea1,2025-06-04,admin,True
0bc07dce-3bfb-495b-b98d-343a6cbb06be,50e04823-bc35-419d-ab8b-4b5df23afe0b,2025-04-12,moderator,False
25069acd-9dea-4327-ae2a-827b14343245,6214b7a2-5e83-4b0f-a869-2455296a5d0b,2025-10-04,member,True
a671a95b-8390-42b4-9146-6bae00bed685,87a9bcb3-ce98-4c13-aba8-2b6fe6e37e9f,2024-07-22,member,False
35621ceb-bb70-4041-b0ac-7550afd67041,cee0ae85-1693-4f7a-bbda-d46c7d3a4ae1,2025-09-14,moderator,True
77d3ab2f-e122-4efc-ad2a-c28665287985,12afec03-b1bb-4f57-94c7-7d2da1d916d3,2024-10-20,member,True
8ef0f2d4-4869-46c9-9428-bdedba82e7bd,150c7341-bb41-4e69-9ee8-50a85fb6da70,2026-02-18,member,False
223da108-33c2-4d88-9df5-33d7ae405312,c8ee5035-b81c-454a-8204-412d5f900ff3,2024-04-15,member,True
eaadbb35-8ffb-412b-9df1-ccf46ed140e9,2f5c7dd5-a0f9-4e22-b79c-bd3a02900841,2024-10-06,member,True
57771b8d-ea59-4ae5-a389-eb2f54c96d4d,150c7341-bb41-4e69-9ee8-50a85fb6da70,2025-02-09,moderator,True
8be8bb4c-0ebc-4c8b-a5ef-b000bc792c8b,a9d868b4-b434-4e6c-90fe-a1365ce5b65d,2024-11-16,member,True
