user_id,post_id,commentedAt,upvotes,isDeleted
a56ff7e3-d895-4640-b194-955ad497f9a8,879e6074-20e2-4438-8759-d176310676de,2025-12-08,90,False
98420fdb-24a4-4d0d-9c1f-4bbeeb8324e1,15b629c8-bd5f-4a75-8d65-798e78a8376e,2026-07-03,425,True
f5e4845c-cf4a-4313-b3a5-eb874afa2fbd,9618785e-23f5-46e2-b662-1eea35f81b2c,2026-03-28,465,False
bdff85a9-36a2-4961-b35f-f439d18bd5c0,c7d49635-c53c-4585-a837-eb209453a6c5,2026-06-15,413,False
c55835d1-ba63-407a-b509-a63815bf8129,49142f7b-9370-46f3-b456-bfd9c81d96bb,2025-12-16,303,False
add2a63d-7545-4547-a6f2-dc103d7242d6,27a92399-c539-450b-8596-d9575227dbf0,2025-10-18,55,False
0ae8a1b9-45fb-49a6-bdc3-83e0bcea896f,2189ea14-dbde-4403-95d9-90bd73214efb,2026-03-20,176,False
4cc7db10-ff20-4782-8d08-bbbcca846362,bac854de-41b2-4d89-8930-76e4ee9d5732,2026-02-01,339,False
bc666c7b-33a4-43bd-a2f2-55da1a518cda,793d555a-14da-4aaa-8085-1e748eb4b720,2025-05-05,274,False
86bc7246-53fd-4861-93c3-77b59b4ef1ef,9d5ba0f0-1802-43f3-ab09-b9725edfc8bc,2026-09-13,149,False
463b416a-8a2f-4198-9851-5845b83614a2,c89c9ab2-ff05-4ce3-aed6-aabc3587c8d9,2026-03-17,178,False
0baa6f8e-d21b-41b5-bef7-5dbdc5fe3bf3,43dd43a4-4f1b-40ba-bfb1-90d3c50bbfc7,2026-02-08,333,False
995109b4-79ae-413d-8e6a-d5bba57d0599,452ce243-d529-41c2-b680-8545dedeeb77,2025-11-01,252,True
12218e95-e1c0-4e7e-8992-1da95b529298,097eecca-0ab5-4e8b-a2eb-cd5b50d39191,2025-09-27,392,False
bc7b8cd2-ccd3-44fd-bc09-cdf24cad95ce,f1ff206d-2eae-4b9a-81a6-c7501d841c7d,2026-08-20,337,False
a11c4e26-7bf6-44e2-9152-b90d7c23ebe8,395204b9-f75a-4009-a57f-b66c8d5334a5,2026-04-26,360,False
e37f888c-2618-498c-bffa-d86087776caa,fe11ac00-4693-478c-aa21-85b9645fc662,2026-05-09,120,False
577a4947-47d2-403d-bbdd-7b9bf719ff77,171f65a4-1c97-4b88-939b-9fe05a21f883,2026-02-13,440,False
7645c687-d1e7-47b6-8a58-1b596131e58e,f85646ac-5605-4efd-807c-bd1a7348d3f1,2025-06-16,219,False
0514268c-57b5-430d-b89c-4dd02a8543d5,467a4c8d-80de-45f4-bae1-447a669a32f5,2025-09-18,78,False
53406610-e5ba-46dd-82b3-007f0aee2111,a5c4920c-de72-4bfc-87c7-bc775a1a6c5b,2025-12-10,234,False
cf6bdbd5-5c38-4567-83cd-770bbb19efc7,4ba7e516-f4a9-4192-9da9-79e450135ee4,2026-06-04,198,True
037d78d6-a36e-4b0e-8301-3804323b8dbf,c1735524-af7b-4e91-8e53-f9c4c578d7f4,2026-01-05,249,False
86bc7246-53fd-4861-93c3-77b59b4ef1ef,d00d2a36-15e5-4a37-9a2f-5c587f3f3600,2025-10-04,0,False
f25dad33-da73-4786-8084-a7134fdae31c,14bab075-82bc-4e4f-a9f6-c35190c2c7e3,2025-08-12,330,False
1d4cd3db-840c-4cd1-ad63-ef7b31f04d0f,9ac43019-b766-4f77-b71a-ac3f368c0e1c,2025-10-13,310,False
033e9b1c-f1a4-4c67-82f8-ceb70f0caeee,7cce0ccf-9c15-4e61-a80d-4ef635c230ef,2026-04-16,50,False
a1821c5d-2e8d-4ac3-856f-a2325f5286cb,94737e91-56d7-4dc3-a429-dd44eaf30349,2026-01-09,49,False
6fa5e8f3-27fb-4918-8228-b20660d68df7,3a4c9b7c-394d-4231-989d-6333cb0d1308,2025-08-06,318,False
bc34c6ea-86eb-4329-8459-534069658879,333e3ccf-015d-44d0-885a-407b34639758,2025-07-07,29,False
beba88c5-5d36-4019-8c91-779d2c9fc837,55738b84-45aa-4587-b065-06d7289a7afa,2025-11-25,309,False
930bdddb-d4cb-4ca9-ab98-7cb8c0dbe1fb,cf932134-bd97-4944-8364-10a7a5fb6b3a,2025-08-28,222,True
c9536f5a-2548-4861-a4c2-91734010c75a,8a9080ca-a072-49a4-bd77-24c47cd751c1,2025-10-01,197,False
beda6b4f-e79e-4adb-be23-8df0309b02b5,c3bf3e69-022a-4f8e-8553-c0181e431c21,2025-11-05,343,False
024b40a4-9df7-4b4c-92dd-55b922733e89,31ea4c63-0169-44da-8460-e7f0afef4663,2025-12-25,463,False
1a03aade-b854-493e-a860-fbefa92c0f99,8a0d77c8-8fd7-4683-bf83-49a7f8aff7a6,2026-09-10,463,False
3c803773-b5a3-480d-9024-f6e71fd15674,9967abfc-966a-4e01-afa1-db6d826abc95,2026-05-14,490,False
56b93ff0-eeb1-4de5-92ab-e9e7ddace8a4,2e7b2429-d177-4fef-8643-f978e7e0aa8a,2025-07-30,219,False
db156921-8ffc-4206-850c-96b7b1c67563,f8b391a3-3f64-4af2-9483-eb6f2c0594e6,2025-11-27,82,False
4fe07099-d8c6-48d3-9df2-e2f512d46232,9a9d1039-cf77-426b-b534-c86446613107,2025-07-30,23,False
8ce15ca2-912d-4311-8e1c-93a6cd22d596,1b1bbbd9-7fd4-4940-8505-1234cc78a0e4,2026-08-05,167,False
61bb0007-61ef-4e56-9672-b14f58343c31,fbccbbac-e81c-44a2-87d6-dddc6b8f493c,2025-11-29,13,False
b6db2d82-3cf6-40c6-b9c2-4970210f33ef,e7286e89-ece8-4bc5-bd1f-0419a69b0706,2025-04-23,322,False
187e0802-e699-410a-a2c8-28db2b207024,24e36297-2e15-4bf3-9325-a4b254cbb049,2026-03-14,247,False
bc7b8cd2-ccd3-44fd-bc09-cdf24cad95ce,03083e6f-05df-412e-93e0-2630ca8f6b83,2026-06-29,367,False
ce475d0d-3e19-4db2-849b-9b20ef6dbafa,f294634c-3242-42c2-be3f-3e1403510eaf,2026-02-22,11,False
42091a0f-91d5-4803-b5db-07ac4b984910,70e46d9c-ca11-4197-9ce0-6739f937910a,2025-06-02,235,False
38d94097-ba6b-4fae-9d58-3efb0d3aa483,2f829d60-1122-4558-ad72-cdf1ee1d038d,2025-12-01,21,False
daabbf31-9009-4968-96e4-9c6fcbfcf2cc,e5f72813-f8e0-4de6-9394-c85a3a690f5e,2025-08-31,130,False
a78bb615-533a-4107-a0ae-86efea3df158,dce98271-5f68-4cee-b3ec-50c5d35ee3a9,2025-07-17,265,False
1db08e6a-13cf-455e-b9b6-df0f0293f6e3,b66d08e6-0618-41cd-bb6e-fae58d505a9f,2025-09-17,494,False
12a83f52-eb0c-4d7c-898b-9be3ca935205,0078c42b-a8c6-427d-92d9-036e39c8c8e2,2025-09-02,344,False
10ea9e9f-064c-4710-ba53-b612e2ab618b,2d49bed2-2dba-4677-a0aa-04b2bdd80fff,2026-08-22,184,False
6a946049-9b01-4740-8f7f-e10276d53490,ac46d150-6f85-483b-b88b-b3d75da98905,2026-01-29,243,False
35145097-5843-4d23-bd0b-c7c1acbf2bb0,a5c4920c-de72-4bfc-87c7-bc775a1a6c5b,2025-10-23,342,False
9a092c15-0b18-45c2-8d10-38a06b34004c,073b2c38-c63a-4ba3-a2b8-284928ada7fc,2026-02-28,76,False
e5e72c7f-d7d5-44ed-a431-7a12f753dbee,829fbc65-977f-41aa-8f63-3707b550c3aa,2026-01-27,233,False
5aa7f143-dd80-41cb-93fa-2dea45743c63,ceef02cb-3adb-434a-b375-a91ddc78d85f,2026-02-01,50,False
ec2cc0ea-0f05-42d2-97c3-4a3b4f648640,e6de0f72-58bd-46b8-898b-60dd179e0a02,2026-01-11,376,False
4ce50dae-1d98-4c30-ad9c-e2f16bd13824,c37e68fb-c831-457d-8824-23baafa72577,2026-07-07,238,False
634f9e7f-31bc-4566-9723-95872fab6f0c,5b59662c-08e3-436a-9597-1e1ed2c49dd9,2025-09-02,263,False
e8246cd3-67b6-4281-9155-c799ee8fc9c8,5b90909a-ea79-4812-af18-9457df618164,2025-10-30,184,False
711bc8d8-f860-478f-9377-6d983802c7d6,4d54ba5b-aeb5-4a73-b01e-9328c142a20a,2026-08-21,186,False
7191c8d7-2732-4210-a4be-d23f48f774ab,8dcb3d7b-510e-4ddc-81cf-f5bc3167052e,2026-04-12,164,False
d3def7cb-15c7-48fe-893e-510192153c9f,b3422350-b979-43a3-ae36-32bd25d5124e,2025-07-19,414,False
1e4b8492-d447-4ea6-8393-4f90257e0f6e,7faefeb5-f8b9-48f5-9dd9-ac7f45d50599,2026-08-06,377,False
17c5fc1c-5792-4650-96a8-8bbe57217b77,d58d3741-d8fe-4fc7-8d4e-b7c81e09b870,2025-11-05,61,False
9a536892-a7a3-47a6-8762-08174725a5d1,745e8423-4ff5-4ab7-a744-cb463ae4c188,2026-03-24,496,False
a0167fa9-f41d-4a6e-934f-7fa61a82f420,64b30d7f-7a65-4efe-a968-d8fd571406a5,2026-05-27,475,False
e978149a-263d-4ecf-8a0b-e031f5978dce,87d351e0-9abc-4084-b99f-114e532eb70b,2025-07-03,280,False
c9fc80b3-dfe4-45f7-a631-beda3cbf44d5,171f65a4-1c97-4b88-939b-9fe05a21f883,2026-02-25,120,True
43ace974-d977-4a66-8e36-7ad93f3c49a9,4073c792-a866-4fac-b73a-e7f68b9c4d56,2025-12-04,262,False
508eac3d-63a0-4fea-9ede-bb9dfe2d17af,d501802b-fa28-4c8b-986a-426c443b8452,2026-01-15,374,True
5c2e2cd5-2633-4044-b949-68f7d768648f,714672e1-6d26-4857-adc0-a2510d648e2f,2025-10-25,332,False
279f7b45-735f-48de-b68c-fc8afd9b195d,ac3a7829-27a1-456c-b637-4e51e7f3940d,2026-01-15,153,False
9545de19-5495-4a6f-a4c5-2aed2a9c3e27,6262592f-3e97-4f17-a52f-edea16841046,2026-05-07,382,False
a6c00915-854a-46f0-a92a-28db2dd09658,8b52333b-d62e-460f-96ec-2d82cac49cbc,2026-05-28,25,False
3ea53804-adc1-4a08-a680-a0f42cfa1559,3644502d-265e-4496-a5bb-0cffead23987,2025-10-18,195,False
4ee7ed9b-5048-4478-a8ff-e97731dc0251,596c505a-f101-4a61-8d07-754f0309d967,2025-07-15,399,False
6303907d-ca0b-47de-8728-96325292627c,fa007a12-6f82-449a-b1f1-e47c7c5f4eef,2025-11-04,248,False
95e4396d-97ef-412b-bcfa-63ffa780666c,d044f22e-1ff9-49a3-b2e2-9c0ddbfc817c,2025-06-16,51,False
1026cde1-a6d3-49e6-b82d-5935938abb9c,a6a7e5fb-2af6-4491-a67d-d4d2d36168f9,2026-05-21,490,True
2d907d66-21ba-49e3-90b1-7687ac64aeee,9ca4062e-bb2f-472c-ac92-da19d8f785f1,2026-06-19,0,False
6ebb4ba0-b936-4c06-8d21-de9de0b958d2,a14e40c8-9f5d-4f9a-b8bb-7a3f2f0aa2a5,2026-04-09,293,False
1bc7a72f-e2f1-4df2-8e0b-56afd8806e74,4442b4ad-7c2f-4cb1-ac02-a9dd34409fa6,2025-11-18,170,False
4f4d6e80-e568-4ecd-ac9f-2f2130ac1512,d87951c2-6737-4989-843c-b6beaa326103,2025-05-13,321,False
4444ee15-a816-4235-ab76-eab8ff0f21d3,a6313287-ec61-4f94-bff7-f7a0c2884954,2025-11-02,338,False
d18873e9-85f3-4034-9433-700c578ded35,3ea667cf-bc2d-4d10-9b66-507328bf9c12,2025-10-28,199,False
862d119c-78e6-4177-b135-5984b1c46e60,db459d40-3409-485f-b530-e732022970fd,2025-11-15,23,False
438dcfb0-6f22-432e-8b40-e1e28e3f5125,df11b371-0f9a-4a59-b765-9ce0057f1433,2025-11-02,242,False
5b05f751-5217-4196-b3b2-e7e5c7c20852,3a4c9b7c-394d-4231-989d-6333cb0d1308,2025-09-09,453,False
bf3acd18-e069-4685-810c-fc35e53f0f37,d304f6a6-e3c9-43b7-8070-1ab9e660f1fc,2026-08-22,181,False
2e410a70-4f49-4103-99c3-959cb733db8c,cb9208f5-425f-4756-b194-0a63425f78ab,2026-04-14,280,False
599d10fe-4b95-443b-910d-8ab9991af7cf,e4903670-3328-430c-9958-2942e4f2b668,2026-02-24,27,False
6cc5389e-ea93-4727-872c-46b9a423ea1b,6eeeba88-5ad2-408a-b963-b18fc81274b4,2025-12-10,121,False
1a03aade-b854-493e-a860-fbefa92c0f99,3bee8b15-b542-489f-93de-e9156c2f2cf6,2026-01-26,93,False
0f35d107-00b6-4551-a249-da3165e2b5c8,16352255-adc1-442e-8db2-9ab83fb76f36,2025-12-13,134,False
433b98bc-c5d4-4ab7-b429-d41336d9234d,9174060f-86cf-415b-a887-1f3269ed2a85,2026-08-01,27,False
9e93da07-52d6-4d77-b3cf-55fe001c326f,d18d1608-fc56-4f5f-b956-8069528b2ae8,2026-03-25,90,False
416b3e27-40d8-4cc8-8209-6946733061d7,9140deed-d8f5-4eb8-9e81-b1db2611592b,2026-02-22,173,True
15173cad-9ef6-461e-877c-fbbd4ef1fe35,fbccbbac-e81c-44a2-87d6-dddc6b8f493c,2025-12-04,103,False
736ad37d-ae09-4f68-a63b-46ad216b0547,6eeeba88-5ad2-408a-b963-b18fc81274b4,2025-09-29,194,False
d14b0713-f712-4024-841e-550dc826de87,ec483dd5-3a3d-4b6a-a1b1-30cba1d79f25,2026-02-05,18,False
f73c6be0-6329-4ee8-b75a-72424c00cbc0,0600054d-2fb6-4139-8b53-732739d7b31a,2025-10-19,63,True
2415ee49-fbf0-4da1-b3f0-332f42e9f8e6,701b193b-c9ed-4e13-ac90-4bbda55d0d95,2026-04-28,152,False
c514ce54-c727-4158-b68d-447c24f11952,e0b87a85-2636-4958-b666-6282f8b58528,2026-06-29,21,False
bc7b8cd2-ccd3-44fd-bc09-cdf24cad95ce,ad5820ac-fe1a-4418-91c0-87e37daf7494,2026-07-02,147,False
49aee62b-012d-4004-a5b3-433b9024f3c2,ffb5f2ea-3adb-4133-a657-7c6e00fffb9c,2026-03-03,184,False
5000285a-4c75-4fef-8057-e5ea54b6fc92,5ebe4280-c22b-4a45-9cc1-7e603cd98287,2025-08-11,324,False
c7e8f0aa-e8bd-4528-b309-fe6e2972f816,dee5d8bf-19c7-442f-b12d-d526aa3f8c6f,2025-07-07,317,False
2011680d-82d9-4f41-a3c1-b8c3409c7151,a281c6e3-aba6-4d38-a246-c9b340f06f52,2025-12-28,466,False
a32242df-6341-41d1-a9d0-8b5285b60d17,a158e1d8-535b-4804-90fa-be593639224f,2026-05-06,308,False
195c4a81-2fef-4048-81e9-55492c158d90,568f1ca3-96e8-45bf-8981-c4a93dbdff9d,2025-11-09,443,False
5be265a2-c3ce-463f-bee4-9dcec1340cf6,5f165d7f-f565-4ab2-8b24-78a4a2b18fd5,2025-09-26,252,False
b1950bf4-fdea-4abe-a17a-f6416063a093,a8a590fc-d6a0-417a-9623-c836c0fd4093,2025-10-17,435,False
2068bcc1-61cf-4428-99f3-4021cc2d1206,bac59055-e981-41a9-b86d-fa0a5da48e5d,2025-05-22,133,False
6d89c722-636f-44a8-81f0-2729c637f7bf,0a3774be-bbf4-4785-b928-ac902c7a4dfb,2025-12-28,151,False
cc81c5fd-654b-442b-87e0-21c4a40983a3,9f4c90f1-c31b-46cb-9ffb-fdb6e1cb7cab,2026-05-22,412,False
17ba3e0c-11d2-4720-a251-ed934322589a,dcd0b7f1-cdf6-492b-aa75-892f4835c2c0,2025-12-10,307,False
adbea879-f24d-47ab-88a5-212ca01f9a94,b91d799e-eb2b-459d-8515-c56545035a39,2025-07-03,37,False
9393e25e-1f27-4d55-9735-2048f50f08a9,e4513612-c4e5-44e6-8520-4ad8cc5baec7,2026-01-02,38,False
29ea34a6-68cf-44e8-b6d0-644feaf866e1,272279ab-4637-4dcd-adef-080f95e5d042,2026-03-11,63,False
934c37ee-d59b-4e4e-824d-5980dae18539,14834441-cb18-46e9-a6f9-f16b76a4d26d,2025-11-17,111,False
508eac3d-63a0-4fea-9ede-bb9dfe2d17af,dcd0b7f1-cdf6-492b-aa75-892f4835c2c0,2026-03-20,97,False
f7b6c0f6-1700-44df-9f8c-c8028bc8bae5,8dcb3d7b-510e-4ddc-81cf-f5bc3167052e,2026-07-20,13,False
60b274bb-bbc1-4b7f-ba73-601d2a590fae,848c0490-e955-4a16-9873-b5e650c3a483,2025-12-11,379,False
5073dd91-2f7b-4bb6-b135-5b1ee16a2231,14496865-9724-4058-805c-fe477e99b941,2025-09-12,307,False
334fd9ce-cdaf-4add-bd63-0c621109dab0,97d12360-0057-4bab-a4ec-95ba2f8fae61,2026-01-09,48,False
f36295a9-b154-497a-a0ad-616a404c54e4,2a3de357-092b-462b-b7c3-4c03492d5d76,2025-11-29,206,False
fbbc5e75-7334-400f-ba1b-61f62f4bf403,ca7a6f86-1d1b-4021-bbde-ae36789d6d02,2026-01-23,469,True
402718b9-e2e8-4da9-a174-e046635adfa0,688d76b8-dce3-4272-8340-cd601ba5df68,2025-10-30,441,False
9d6a94ea-0a5f-4d05-b528-d5fa68438a2b,19aaa7a2-bd03-4ae0-addb-6c81e3abddde,2026-06-13,260,False
602754fd-1be4-40e9-9eea-459f1799320e,a7c24315-e2de-447e-b958-52719852b63c,2025-07-06,476,False
44d3740b-6c03-47d0-8503-a8185a3cf764,ac2f9581-dab1-4b5d-97c2-06597d9a49cd,2025-11-20,480,False
0df2270c-6581-4f35-a8af-eb1a00808274,b8c67636-d2d6-46d6-a081-23de66213be1,2025-07-26,16,False
22846166-59e9-4e2f-aea8-80e2375f01d6,c25e3745-3e02-47b7-9e8b-ee824f5ae70c,2026-02-02,115,False
182b7471-8fa9-4d24-b71b-7a9d87523e71,2b9213d3-0477-4620-94bb-b9b780e76383,2025-12-18,339,False
3b4d7b41-7274-4852-90f8-7cfe0c85d3da,dde2e5e3-8010-43e8-9d35-12a0069b18c4,2025-12-24,403,False
316543fa-6b78-4705-a8aa-7238b57dacb6,0600054d-2fb6-4139-8b53-732739d7b31a,2025-10-04,55,False
5d91af29-9359-4c10-9e11-da50312b95e1,8604dccd-fd43-4ab2-92ab-38f4bd3dec59,2026-03-30,27,False
d9faf111-0c5e-49e6-a308-b5ac336c5d5f,b3f6a21a-93de-43cb-b2e4-b93d423dabdb,2025-07-17,305,False
d9e0f49c-83fd-44c2-9a6e-455263c2ec85,69b4af73-4697-4a45-9035-b63850308a9b,2025-08-29,493,False
c2ed0499-ba4d-43c1-bd64-389ab73fd893,a4d382bc-8271-4c55-ad3e-3f8ceeb5ab95,2026-08-30,266,False
a0eab1d1-6673-4e34-8a1e-eced7f1ab4b2,84997fa1-48e1-48f9-aef3-a7090b3fd6b5,2025-12-23,125,False
5ecada17-b17d-41ba-b560-b4fd4859d44d,ca819b12-6f61-4ea7-92e2-2c2921a0c930,2026-06-09,127,False
a90169e1-b7fd-4e63-9b46-704d882fa208,2bd0d262-9670-4d9a-b433-e9607430a0a6,2025-11-12,438,False
55f565f2-5e7d-43b8-ac7a-65a66bc06ec6,82fecf67-7e1f-447f-b408-93e4adacdbad,2026-02-06,369,False
57f5e73d-eee5-4399-9ffb-429694a124ba,bac59055-e981-41a9-b86d-fa0a5da48e5d,2025-06-04,419,False
0bc07dce-3bfb-495b-b98d-343a6cbb06be,071b9bdc-2f7c-46b3-812e-dfa6d8659649,2026-03-05,341,False
a9545d24-0806-4d00-b2af-09a1dfee7ba4,ef1ba500-4f5c-4c00-9314-f27b50b11a8e,2026-04-08,144,False
4f4fdfc9-dd44-44e6-abcf-b9e723108d57,9de94c20-dd44-4e67-93d2-01fe6fb0d2c5,2026-03-26,443,True
f06ab45f-ba7f-4342-9a86-0a6fdf889a22,dfe3da6a-10cd-4ca0-9591-94a241efd110,2025-09-29,93,False
58934865-916c-493d-b3d1-5c38fbf8f877,20968843-4b53-4dec-b588-64226b810ad7,2026-03-30,83,True
f32429ba-541a-4224-ad80-9287dfe90cd0,25cc6c5e-2bac-49c8-9c92-d3a09259471c,2026-05-30,69,False
91925444-22d7-4361-a9a3-3934fbcb39ff,d7c12409-bd0f-419e-badd-23a021208c0b,2026-02-22,491,False
54850180-5ab0-4705-b4e9-e8ce5a6ae7f9,33de188a-2714-4216-83a9-41092f00a6e0,2025-08-29,30,False
421a9e59-8efd-46d6-b5d1-ebb7676ca67f,fb32d84c-959e-432d-b007-bdcba8f4a90a,2025-11-14,117,False
852d873c-9ddc-46b8-a54c-38cd2345428b,cb11d307-1dba-48bb-9050-2e2738729cd6,2025-08-18,353,False
24dcd093-62cd-468d-b04a-a761bf1ea456,a559f5c2-de79-472a-aeef-ad17a9f09435,2026-04-04,25,False
bf03fba2-66bc-453b-9de4-58fc70ab73ac,fc0b40ba-3d2f-4768-b7f1-722cfae2c83c,2025-12-09,278,False
44fd9735-c027-4fb3-93f8-a563a64d4dea,3b6242e9-cd4b-4bea-8960-8b80f4cad2d1,2026-01-31,477,False
8ba00581-47e8-41d5-bae3-69e3680c85ba,a90a3c61-d272-4f74-9fd3-28aaad830337,2026-05-30,473,False
bd246f56-a71c-4f47-9ee5-49f9cb9dc809,aa44cba8-3bc6-4869-9fa7-ddaf3ddf7d68,2025-06-01,154,False
44fd9735-c027-4fb3-93f8-a563a64d4dea,7fdee6af-f0ab-4caa-9c3c-1e327aa96c8d,2026-04-07,70,False
cd3a09b0-4527-41b1-a231-3c51e4a115ed,a3b6e862-36c9-4a4e-a7ca-b0ea447ba915,2025-12-23,210,False
2011680d-82d9-4f41-a3c1-b8c3409c7151,45fff1c5-d7ff-44a8-bba6-37afdcd6eab6,2025-12-18,1,False
8b1ddbe0-6a1f-479c-9d34-94080bd66f48,73c4aff2-ad99-47d7-96c2-c55a74e23114,2026-05-13,392,False
57771b8d-ea59-4ae5-a389-eb2f54c96d4d,171f65a4-1c97-4b88-939b-9fe05a21f883,2026-01-05,8,False
22fd16fe-4496-40b5-9b0f-6ed69ba6992d,9065f202-6b8b-433e-a483-8b9beaa0dcbb,2025-09-22,323,False
8aa00ce0-a6ee-4ddf-aec9-d9c25604c0d0,cd237a10-825a-4d6f-881d-44048ff23cb9,2025-10-23,443,False
d3c17101-2b41-4876-abf8-cc100e981323,1ecc4314-f0cd-47b2-b37c-402670507aa1,2025-12-21,316,False
e978149a-263d-4ecf-8a0b-e031f5978dce,fe11ac00-4693-478c-aa21-85b9645fc662,2026-05-26,336,False
c5ec32b7-0578-422d-aa32-88080515885a,0a669334-bb44-4cbf-94b6-374103bdd6ea,2025-08-30,432,False
f7992029-d085-4b78-8748-cd37158125a6,a6313287-ec61-4f94-bff7-f7a0c2884954,2025-09-17,303,False
5ef79a5c-d652-40cd-acc6-01d04aa2180d,0dedee03-8a3d-48fa-83b9-b65c6d2ae0fe,2025-08-08,136,False
91e66a72-65a0-4b69-bcb4-ad512123a3ec,055c376b-ca20-4c23-bdde-284d4ddf123c,2025-08-08,251,False
6d18306b-5c45-443b-9e7f-de108c1699d0,05cb61eb-8788-431e-ac8b-9e5894e1c3e4,2026-02-27,46,False
0c7be3cb-4143-43ab-900a-474a2a820f6d,9618785e-23f5-46e2-b662-1eea35f81b2c,2026-07-25,478,False
d0ba2f34-693d-4e3e-9b07-235f734643c9,3fba71c5-2709-43db-9d46-f1338df3a158,2025-11-11,397,False
5143d7e5-d5b8-4809-94ea-3b1c22a5b016,33e6a104-1275-4614-bcb2-142c317d8292,2026-03-20,183,False
19db1267-43b5-4b74-bf25-14ef01470f12,6f9480f3-0606-4676-aedc-4f4a4dcff2a3,2025-11-03,114,False
45b66507-a8d0-4441-a77e-0f6bea2ce6a7,095f05ee-18c3-481e-b9e7-326b634ba351,2025-12-28,101,False
5e9dc6f7-3268-49e9-87b9-52172faa282e,45cf247e-4946-47d0-80bd-a6f40f5a81cf,2025-07-12,434,False
08fa82dc-0776-44a1-a1c5-09b9b4b337c2,f3e81dcf-84d2-471f-b2aa-eccaf59033be,2026-03-29,311,False
02f09b06-9729-4d00-b058-27cdd4892479,fab14c19-54f2-4520-8f99-e16d42d53eb0,2025-06-04,12,False
332cc85d-f5fd-425b-a9e1-2d2aa250a0aa,18cd4346-0e65-4c24-adfd-3ac13f7c1869,2025-08-02,473,True
cfd06d13-7f32-4423-8aa8-860feff8ebd8,ed97507f-90a9-4c58-b440-f9851bbb360f,2025-07-02,90,True
b1c856d1-b5c0-4ebe-8b34-e0b2a5fb0f71,fefef2af-b6b4-472f-bba3-dfc98a259c34,2025-12-01,411,False
70bc505d-9506-4d58-9e30-6d51900f7cb9,09788736-5dc1-4dec-acba-16c1733179b8,2026-02-15,192,False
f9a20917-427b-46c1-aecc-3785d3940930,c75daec8-06e9-470d-b3ba-e06b4db1da0d,2025-10-24,492,False
5b05f751-5217-4196-b3b2-e7e5c7c20852,1df7e0e8-ea68-4f84-8710-9fa633db6035,2026-04-16,191,False
c2838954-dd28-4e93-b254-c5e69eda12b1,7da95169-2cfa-40c9-b339-1e4c2d851ca9,2025-09-26,499,False
1bc7a72f-e2f1-4df2-8e0b-56afd8806e74,845d0080-1817-45c9-953a-d88e55ff5acd,2025-09-12,241,False
5c2e06c6-4cd1-4595-abc9-ffe3336b369b,2e1ffe35-9f5e-4b38-a134-f6b86e878581,2026-04-16,49,False
7e74696b-e893-442a-984c-f638612752c5,b15fa0c3-8100-46ee-890d-d326d3b9ce14,2026-08-10,159,False
64fdd619-6177-4d15-b3b1-e68b38ed4507,385fd0b7-68e4-4a3f-827a-fcffef3f4c51,2026-03-01,47,False
6ee9e1d4-7359-4eaa-8c9f-fe07638e1027,97fdb990-b4df-4f36-bdd9-f9ca279258be,2026-04-25,404,False
3cca90a7-5d7f-4c81-a3c6-fbcdb87b5ecb,284eb56a-065e-4154-ae8e-067ef58bcbcd,2026-08-29,76,False
4f984726-9a63-4747-8bff-d46ae3c8d222,9cb89701-72d6-4269-b3b1-3e0e0547dc44,2026-07-22,131,False
98420fdb-24a4-4d0d-9c1f-4bbeeb8324e1,ce5ce10f-9560-4156-b05a-e017b8ea64da,2025-08-13,440,False
033e9b1c-f1a4-4c67-82f8-ceb70f0caeee,ca98ca62-3a87-4923-acbb-13b433e34d28,2026-04-19,434,False
27fee595-e1ea-4698-af25-8785e9c7b678,78715415-241a-48a7-a0c3-4ba9bcd792f3,2026-02-19,103,False
c08330fc-55cf-46c6-a7da-8ad6973b13d9,43085a23-4284-42c4-a34d-fc1a6c1f8432,2026-03-31,223,False
eda5e84b-fd4f-4f09-98d6-27b5179ca01c,306781d9-bc56-4fe1-ab32-412eb2314a5f,2026-01-14,268,False
71dff64e-ab40-4b9b-877c-bacced4ad8a0,4ba85f89-a201-4ea2-a25f-91b0100e55cb,2026-01-02,342,False
24dd9923-bacb-4e04-a54a-935f6fad807a,df6bb5cf-bf7a-4e70-890b-5f8af115d934,2025-12-13,383,False
c42daebf-d221-4f15-a980-009f79b3e024,02ca02df-a1b9-46e6-b4f0-5b66afa1fb79,2026-02-11,329,False
d3def7cb-15c7-48fe-893e-510192153c9f,ad5820ac-fe1a-4418-91c0-87e37daf7494,2026-03-02,196,False
fcd09add-7741-4945-80ab-1645754285ba,dcc6ea80-70c5-4fca-8a8a-ae1a2f4b8ad3,2026-02-19,271,False
e80da76d-f0f3-42d4-ac49-7bd679e0a187,228ef6f8-b742-4d3c-a594-a9278126d452,2026-05-08,231,False
27e63d47-fd5c-40c0-bc86-ffe402ac1fcb,9c4e0be9-5b8e-4de2-959f-25b39795f9fa,2026-01-02,44,False
92193895-aefa-4f22-a1f9-e5b202f5639b,1ad0029b-9cd1-4481-b0c9-bb700f622f4a,2026-01-08,468,False
64fdd619-6177-4d15-b3b1-e68b38ed4507,dedd9631-1602-465c-964c-645b51c88541,2025-08-30,302,False
daee26fc-2147-481e-ab06-504d2efe810c,7692c91a-8e7d-46ce-93c2-f1d59023724a,2025-08-23,100,False
