from_user_id,to_user_id,followedAt,notificationsOn,mutualFollow
a5296c9e-c0a9-4506-aea0-097d00dbdd4b,91d1556d-b20b-452a-857e-704c68625b74,2026-02-27,False,False
f6f5e5b7-879f-425d-b1e9-8a6575b16f26,2f2ec088-3385-4c2d-a3cb-0c5d668fdecb,2025-12-12,True,False
67400925-40b7-434a-8071-51179b2d2318,6e7d782c-5aa3-4a6c-8da1-7d7f51fae323,2025-08-07,True,False
99b1d657-6875-4bec-9167-702ade0183bf,559e347b-5d20-41b6-a1c6-341ae1c4c40f,2024-06-16,False,False
995d5a2a-8ba7-4f65-b01b-3c0a648d1da9,dff874e7-a12e-48ed-bc46-ff1744faeb37,2026-02-09,True,False
6e66d132-3a08-4ea8-904a-8e164db4e5e9,ab3e22bf-70ca-44fa-9851-eb19faad423d,2024-12-26,True,False
a9545d24-0806-4d00-b2af-09a1dfee7ba4,3ea53804-adc1-4a08-a680-a0f42cfa1559,2024-06-19,True,False
50aa1fa4-89c5-4ee0-b9c7-288cfebb7a0d,3d0b0c8e-cb82-40e0-884e-19302455016b,2025-08-12,True,False
4e108f16-5ab5-4697-8987-501c598e29dd,2f718cef-04cf-42b7-8b49-e316fabe2659,2025-06-13,True,False
1d84d2e2-797b-48b5-9d01-52636fac05f8,f80788cd-9959-4a95-affa-c18159c04d8f,2025-04-01,True,False
adab9f09-9753-43b7-8353-138851a4df9a,52bf9b1b-5f1d-4a05-9541-c9a61096f9db,2024-06-26,False,False
c55835d1-ba63-407a-b509-a63815bf8129,aebff468-00ab-43c0-bdbe-0f3f21d0782a,2024-05-03,True,False
a1eabf85-267c-4538-9fd1-c5d8c8a7157c,291c5c19-0c76-4f02-95bc-9ae31b2a987a,2024-10-24,True,False
d437f5fe-d945-4e11-bf74-b1d909d6164b,845a7de6-4452-4eea-9e45-b585ab39349f,2024-04-23,False,False
bf0b1ceb-9961-47d6-a5ca-0916138f5334,bbbe7ebe-7ffc-4805-a6cd-c7b9f15bee91,2025-09-15,False,False
5f16db24-2094-41bb-b3d4-be76a4db48fe,cf5f5edd-8ff3-476c-8169-f7319b4b806d,2026-01-13,False,False
5143d7e5-d5b8-4809-94ea-3b1c22a5b016,098d6628-f778-4698-9843-119568f29650,2024-12-01,True,False
d73becdd-817f-437a-9380-5d66030df19d,25d7e148-4730-4553-b3ec-09d80fe6ea49,2024-11-09,False,False
ccf44293-e3e8-440a-aacd-4cbd64fb9973,6777235e-07aa-456d-b657-64f5537ced36,2026-03-31,True,False
ec8ca2fa-88fa-482a-93e7-0b193c74e7b6,51778bf9-7a7c-4238-bd5a-a3afd0273db3,2025-03-06,False,False
ca82cd99-92f3-48ce-ae8d-2c850940fe4c,e6261ca8-3e4b-4101-915c-e00b4ab574c0,2024-10-28,True,False
4ed3c2b2-a963-41fc-9aca-a3b1e51b811c,1fb71885-19ab-4e60-ba5d-ba51c8d87293,2025-11-19,True,False
2b1d7656-5e3f-4a2b-a516-de4995393849,7efe046b-b9cb-4e01-b76a-8e9e94e86879,2025-11-18,False,False
aa5de73b-cc1f-44a3-9616-33a6c0306334,a23f599c-4572-4442-8077-b9c3694e1a52,2026-03-09,False,False
7e744d4d-34ef-4359-9653-be9975833437,fc7840bf-b6b4-4ed6-a64f-0fd4f6631d1c,2025-12-23,True,False
993198c8-166d-460c-8f0b-6a1d711b13ed,b49f3482-78a6-4e4f-9bf1-eb658f4745a4,2025-02-13,True,False
d15c99dd-a150-4719-87a6-391bfb11ebd3,0507bfa7-374c-4c41-a66b-8f098bfbcba7,2024-10-02,True,False
60450c0c-b517-4b05-8e9c-e7dbb78871a7,a9c2ab2b-0898-4950-bf87-2165b38f2673,2025-05-25,False,False
57771b8d-ea59-4ae5-a389-eb2f54c96d4d,afcec0e8-f415-4240-a719-9e7512781759,2025-06-30,True,False
bbbe7ebe-7ffc-4805-a6cd-c7b9f15bee91,4486981d-7b77-434e-b6e2-b683a177cf6a,2025-06-16,True,False
86029e80-7190-47c9-8d84-dc27e6f49892,401086e2-275b-4dd8-9afa-b00e21f8007e,2025-07-02,True,False
15173cad-9ef6-461e-877c-fbbd4ef1fe35,3a201476-b05b-4e24-bf06-32a543b21dde,2024-08-03,False,False
416b3e27-40d8-4cc8-8209-6946733061d7,9481d6cf-a039-48cd-bb9f-56745961dde6,2024-07-26,False,False
ed74fbd5-29f3-4668-bd24-e9b948217507,a87aa16d-e264-4a8e-85ae-f9a1512fdecf,2025-05-14,False,False
d3c54bf3-5600-406a-a522-e6e0bc4c02c9,c5e3c278-724e-425d-b1fd-ab88ba4450a3,2024-12-03,False,False
4b183e17-bf91-4bb8-be62-6061d46c5165,51f113cd-fe1b-40fc-ac60-510e80a0195f,2024-05-07,False,False
63a5fe99-ea36-4740-a90f-7da7be2634d2,4db779c9-51d6-4922-bb4f-2e686a00e107,2024-05-28,True,False
fcd6b20f-1f89-4b6f-9f71-064b750135d4,291c5c19-0c76-4f02-95bc-9ae31b2a987a,2024-12-03,False,False
4bf66c46-54b8-4f3b-be04-8a29a6c96843,96a7deca-5c57-423b-950b-5eb060c56a2f,2025-10-25,False,False
e5fbed9b-d17d-43f1-a16e-d4382ac4767d,1dafe1d1-13ae-4484-b9f1-bbcf117ab75b,2024-10-24,True,False
132e4951-8b51-4809-b246-8f12979f4fe0,3732f8ff-fcd0-4e16-bfb5-0d4e9885167d,2025-11-02,False,False
59c87f7a-7cae-4f09-b648-746bd555db9f,b9446219-7513-4529-b3fe-4a7c946ef50c,2025-08-10,False,False
a2b6b4fa-674b-4ede-b01c-9632b13ebf10,45d471e0-47e1-476d-ad99-aef011b5a9c6,2025-07-30,True,False
5143d7e5-d5b8-4809-94ea-3b1c22a5b016,75082ea5-8aa3-48cb-b7d7-117ea65b362e,2026-02-03,True,False
291c5c19-0c76-4f02-95bc-9ae31b2a987a,f7c55ec2-b3ad-4fa5-87a6-3843f5da2060,2025-04-19,True,False
84ae9094-c77d-46f0-8afd-80ef31122134,9403c4ec-b8cc-4288-b26a-c6470b558a14,2025-06-25,False,False
58934865-916c-493d-b3d1-5c38fbf8f877,cddaa8c0-01b0-42b6-bc10-539b82ac3d21,2024-05-13,False,False
d964bcb3-981e-42d4-890c-da40a5435e98,1c092e68-904f-4fad-bca9-59c0237b4cfe,2025-09-30,True,False
313f3990-d79d-4309-bd2c-6c7105e6105f,04aa97c7-8820-4aa2-8bbb-646875b35631,2025-08-23,False,False
123d915b-b9d0-4ad5-b972-2d745d08cd3d,f36295a9-b154-497a-a0ad-616a404c54e4,2026-03-19,True,False
30b21483-f920-438e-bb6e-570e7c1e1118,d8338b9d-ad66-48b3-aa39-de929afa2a65,2025-09-01,False,False
9afdb74c-1006-4be7-83ca-67e998cc595b,9f7d531e-30ca-406a-9730-f579ea875a00,2024-12-27,True,False
92193895-aefa-4f22-a1f9-e5b202f5639b,24dcd093-62cd-468d-b04a-a761bf1ea456,2025-08-13,True,False
eb07c6da-b6ff-4f45-9967-c8e3eb79bb5b,96d60c66-4fc0-47e9-9495-084f60c2756f,2025-04-26,False,False
5abb091c-3c96-4230-a6fa-9228c038282f,c89f7c7a-8567-4ad7-91d0-f664d2eaa114,2025-08-19,True,False
d14168b4-d689-462a-9906-33056099aa46,56cebada-f767-4934-b37c-ceb9ba246faa,2024-09-25,False,False
9d999bfa-b246-4258-b05b-547093f2dcb5,f3ce337b-fb83-444a-9198-b8b21a93f0a2,2024-12-17,True,False
765de703-5ccd-4c1e-bc6e-3006b80d81d2,c39c7ce0-ac2c-4c10-a00d-3e74c8f0f00f,2025-05-06,True,False
fa1d46a8-8a61-42f3-9444-958921c9c2e0,107134fe-6f13-40c9-9197-5f208755c1e3,2024-05-26,True,False
a6c62905-53b8-403b-b008-e303f988b8b1,1d4d74d2-3e53-4946-8e4f-283b81848e60,2024-12-22,True,False
4205f08f-c43f-4b2b-bae3-a06d799324f3,78122217-919e-4387-b071-54ea87b6f288,2024-11-03,False,False
dd82ce48-09f4-4cc9-af8c-44ac567e792b,206058e0-b2e3-4bfc-a51d-ada59dca03f5,2024-07-02,True,False
498246ab-fbe0-4d63-b2bb-70817d351357,f99d378d-ac55-4c66-9152-59cad211c93f,2025-03-08,False,False
098d6628-f778-4698-9843-119568f29650,3f00d38a-ee41-471c-82a6-7ca9c4a88084,2024-10-13,True,False
feab1ab6-b87f-44f1-82ec-80382ad48fd1,c712b15c-e6ee-4dae-b13e-4c0ffc2d5c13,2024-06-28,True,False
b3166882-52a7-4a4c-be17-d67b1dab0553,0181897e-e493-47d1-9307-66fb054af8ae,2025-05-10,True,False
699637db-c20b-45f2-bb45-b1d77b082bee,b3bcb996-6a36-4bb9-a44e-08d3d52a81b3,2025-07-19,True,False
45a1e58d-de48-405c-b977-982435cf5026,a82b34cd-fb6f-4207-866b-f1dc101a33f0,2025-10-16,True,False
2e64e357-5061-4f26-a7f8-0b8e1d0a6e30,f87f9e8a-4166-4322-8fc2-630b6faf3164,2024-08-10,False,False
4793741e-730f-47bc-80d2-88ad7cbbbcf2,daabbf31-9009-4968-96e4-9c6fcbfcf2cc,2026-03-12,False,False
af3f14b6-8922-4bfe-a094-3c9cc2db718e,6e435839-6910-49f5-8b10-e53dc9878b5f,2026-01-20,True,False
a1527542-08f7-41fb-baea-4ac7f436bd9c,5e9dc6f7-3268-49e9-87b9-52172faa282e,2025-03-18,False,False
b2d0b63b-b444-4488-9cd0-9f12583008f6,433b98bc-c5d4-4ab7-b429-d41336d9234d,2026-03-26,False,False
a2aead83-f27a-44fd-9fc6-240d58a854b4,5201dc6a-d144-4ebe-a5d0-4cc0c8aac6d1,2025-01-10,False,False
577a4947-47d2-403d-bbdd-7b9bf719ff77,098d6628-f778-4698-9843-119568f29650,2024-05-07,False,False
dd916080-5374-4999-8eba-ecf191690b59,765de703-5ccd-4c1e-bc6e-3006b80d81d2,2025-11-22,False,False
21c15c02-644e-4eb7-8ca3-9bb29e32423d,c7e8f0aa-e8bd-4528-b309-fe6e2972f816,2024-04-09,True,False
e28b2307-0b0e-444e-bf31-41f0b3f07cd0,84299dd4-f3db-459e-b91b-75361f283528,2025-02-23,False,False
6eb2866d-d616-4b97-b004-04a63fe161db,0fc28909-ae22-4a20-bc9a-39ee4896c8aa,2025-09-01,True,False
9cb3fd91-a03b-470d-ac0f-49dae0df8ff2,43e82adc-5b44-48d2-a813-46d22e372697,2025-09-13,True,False
adbea879-f24d-47ab-88a5-212ca01f9a94,3b2e78c1-ed07-4fcc-b631-21d116f85af4,2025-06-21,True,False
c7a5ba63-d82e-470e-abb6-c9044d485799,a6930903-33f8-4361-8081-e526a05d6efe,2026-01-20,True,False
5d4c588a-e7fb-4d95-98ef-07f1ae90452d,5e530317-4d48-4e75-8cee-7433ff9287ee,2024-08-09,False,False
6ab3af91-a044-4860-be9a-e2355e6d05b3,9e73ab8b-df95-49a6-8e3c-562042408085,2024-06-26,True,False
5ddf153f-743f-418e-840d-2214c0921b9f,4ee7ed9b-5048-4478-a8ff-e97731dc0251,2024-12-24,False,False
0593eaad-3801-4b37-963b-6a32fbaa8afd,8c64b38d-f57e-46ef-b83f-05c667b7b5b9,2024-09-02,True,False
b0b6903f-f790-48b1-b6b0-decbf62c661e,3cca90a7-5d7f-4c81-a3c6-fbcdb87b5ecb,2025-07-26,True,False
587d5b97-13a9-4186-a766-11ba82f5d95e,c2ac4577-8c0a-4b1f-9865-c9c25d7c683d,2025-08-29,False,False
95490278-6fca-4bca-86e8-eaa94b5ad345,74a9a01b-c5c3-4e1d-b9c1-1479b1753441,2024-04-27,True,False
57e241db-2110-4ac6-8fd3-2ad60df59118,7f218c7d-4e73-4f74-94a9-5a0e2c548e0e,2025-09-20,True,False
ef4c16da-21f8-43ce-bf26-ef79f5c7931f,b9d0771f-b063-47d8-adb1-eca35dbb011b,2026-03-16,False,False
154fbb22-b957-4326-bd21-7a20c558b1f2,57ea5a64-5f97-4c74-9ec7-882be33dd61d,2024-04-19,False,False
f694b151-4d55-4e79-9d8d-a89e5f61ce2f,a39167bf-9b3a-4a52-b2e3-52b0cedc4b3e,2024-12-17,True,False
7c1a343a-4cc9-4bc3-a1ee-ec3075727382,005191c3-80e2-412a-8dc8-594d5d417626,2026-03-23,False,False
bdff85a9-36a2-4961-b35f-f439d18bd5c0,8b1ddbe0-6a1f-479c-9d34-94080bd66f48,2024-04-26,False,False
58934865-916c-493d-b3d1-5c38fbf8f877,107cab31-a805-424d-abdc-e05959d9aa44,2025-10-09,True,False
3f848770-a78e-4910-86f5-19c7d82d847d,f471dc9a-499a-4774-8d21-f852fec6ee6d,2025-02-25,False,False
b59b1540-d567-4220-be06-d6933b218f3d,2115396c-90b5-44f9-9d70-0a7bb92ce057,2025-10-11,False,False
a1821c5d-2e8d-4ac3-856f-a2325f5286cb,82352d8b-ce9c-46da-986c-e88c4f5fbbb9,2025-04-18,True,False
8d24eb1c-3862-47e6-aa2d-1b0d29cac836,7db078dc-9905-4e4e-849c-796e37551636,2025-10-13,False,False
0e55d946-d8ac-4852-848a-192fb03715d6,d9f598dc-104d-4736-9630-4c4a01623a1b,2025-10-09,True,False
7b958d7a-4a00-42bd-912c-2959b8cda883,fb9d6982-e716-47bc-9bff-d9c38b7f93da,2024-11-15,False,False
64678f3a-75fa-4b9d-a707-4f15fd37af60,1dafe1d1-13ae-4484-b9f1-bbcf117ab75b,2025-11-25,False,False
1548ac7d-6699-4485-b376-cf02baf72eba,0e72ea01-649f-48f6-baa7-f2a9e6788126,2025-05-04,True,False
ccd0e68b-9e4b-4009-b855-7197b6a94bba,307b37de-c447-4f0f-ac34-a11530487987,2026-03-28,True,False
d3c17101-2b41-4876-abf8-cc100e981323,b0b6903f-f790-48b1-b6b0-decbf62c661e,2026-03-28,False,False
01528d5e-a4f6-4fb9-ba99-6105df5b18b2,730915bc-4cb3-4666-bc3c-ee02a6dd843c,2025-08-08,True,False
14da8e26-d87c-447a-81c0-819997df0c0d,60450c0c-b517-4b05-8e9c-e7dbb78871a7,2025-11-22,True,False
352783ac-1f9b-463e-a146-091fde5c828e,5abb091c-3c96-4230-a6fa-9228c038282f,2024-07-13,True,False
1e2ee372-d407-4f79-a039-9a8dae062d09,aff0566b-7e9b-45ac-83b3-71560b1115b2,2025-11-30,False,False
995109b4-79ae-413d-8e6a-d5bba57d0599,7736fa6a-3050-4632-9f2f-3969b90d8faa,2025-12-30,True,False
f89cae2e-1548-4953-a54a-2005742d2fd7,3b4d7b41-7274-4852-90f8-7cfe0c85d3da,2025-03-20,True,False
9e439f33-f92e-482d-a786-700213f081b2,b6d781d2-14d2-4b98-826d-b5c93bab496a,2025-07-28,True,False
7fc16092-87d2-4cfc-8e4f-bd339f0c6c3e,3aa063cb-055b-49fa-aeed-eec44cf187f9,2026-01-19,True,False
bbbe7ebe-7ffc-4805-a6cd-c7b9f15bee91,de785e1f-327a-4f99-83c1-cc56c8f0d4b9,2025-11-15,True,False
1e6ed88c-9018-4274-a997-a39a5bd19aa2,f3ce337b-fb83-444a-9198-b8b21a93f0a2,2025-05-30,True,False
10bc59bf-b1c9-4f13-b002-08086212e01b,9947ed45-bf37-4a62-adb6-d21c6396d3de,2025-10-10,True,False
83293f09-74e1-49e8-bc97-c6a91641d2b8,1751bf37-7f67-4eac-b643-4ac987a0fca6,2025-06-23,False,False
f9c2dea7-ea6d-4cd2-916a-ea5e2ac3effe,cddaa8c0-01b0-42b6-bc10-539b82ac3d21,2024-05-20,False,False
292a2858-aae0-40e9-a274-ad8fee1d3158,4e108f16-5ab5-4697-8987-501c598e29dd,2024-09-11,False,False
8b23da8e-7d48-46bd-9271-8acfccd54ffd,5b3d4ecf-3f1c-4e44-b7e8-16af1f0d0913,2025-09-15,False,False
64119d3a-ffac-4d86-84b5-e832dcd1cd3f,5ed1c57c-2af6-42cf-ad6b-f1dfa439acf6,2025-08-11,True,False
15613e21-dd16-4f09-be41-4fe40bab6cc0,3cca90a7-5d7f-4c81-a3c6-fbcdb87b5ecb,2024-10-06,True,False
e8246cd3-67b6-4281-9155-c799ee8fc9c8,25f3b719-2f14-4af6-8d29-8614fca6618b,2026-04-02,True,False
0538a374-5a18-493f-9699-c19431370616,fd6532c2-1ade-4e72-871b-d72ff73631d5,2024-05-03,False,False
a39167bf-9b3a-4a52-b2e3-52b0cedc4b3e,b55453a1-811f-43fe-ad13-1c64c0ddcb95,2026-02-19,True,False
b1950bf4-fdea-4abe-a17a-f6416063a093,f11e18ed-6ae2-459f-a9f0-d8a03175dd98,2024-10-11,True,False
a06bad3a-ed41-49b1-aa78-ddedfc1ff2f0,264002a9-6adc-4966-905d-bbdb2a0adbf2,2026-02-21,False,False
8e405de3-a95c-4d12-9f12-6bb55425b649,35f48019-5b43-443b-8102-c380cdfb4f09,2025-07-12,True,False
e56281cb-1ffc-4198-9ac4-9895f21b53e1,b8b7dd37-c6fd-499e-9d0c-a92973da039e,2024-10-07,False,False
4d3c489a-1b8a-4345-8e28-735e344b8e37,c55835d1-ba63-407a-b509-a63815bf8129,2025-04-17,True,False
ea37aa9d-ba6a-415e-89ae-480d1db32aa1,44629cbb-3004-4526-a452-f8754cd494b1,2025-01-10,False,False
45f252c5-2994-4d27-abdf-6639b6bf0dd0,7dbe9dc1-fb4d-4874-a901-5885edbd18bc,2025-12-03,True,False
094c69bf-f103-433a-990f-80e5fae8da64,81576f6a-2c9d-4138-a94d-920d89a9a6fd,2025-08-18,False,False
6e66d132-3a08-4ea8-904a-8e164db4e5e9,bce17d8a-db9d-4138-9de1-282f15611e78,2025-09-06,True,False
32aa49bd-ce13-464d-86bb-d0b2a3ddfec9,85bd22ce-70f5-4d02-932c-f31451371127,2026-01-11,False,False
fd8556dd-7178-4124-91c4-ae513593224c,7dcab140-23c3-4d45-af95-2da4ae390a96,2025-10-30,False,False
d5a78418-d9f6-4f85-96c4-d1937293a7f3,0d58763a-b7be-4c50-9015-640b1f67c8a9,2025-05-09,False,False
555bf2df-5fe7-4ab8-84b9-3218c4a95940,5fec841b-fd8e-4151-a7f7-35f6923ca0ee,2024-06-28,True,False
ca7f0614-5501-47c9-b435-e33600b42b8e,6d1ee0a6-4849-45b9-8e53-3d0b7304a503,2025-12-01,True,False
d779e834-a658-47ca-a633-3389ba729cbd,85c064da-6cc6-46f0-aad5-92364d50a67c,2024-09-21,False,False
9c130042-91fa-433b-8806-12a17c9ac8ce,a6ab0e5b-fb81-4b05-b854-ef7c419e6e95,2025-10-05,False,False
1c0bd399-0ddf-435b-b1c4-99386a51241b,1751bf37-7f67-4eac-b643-4ac987a0fca6,2024-04-08,True,False
e250fd3a-9944-40b1-b0db-a21de17f1874,59e9ae9e-39a6-48f2-9226-a65b120d238c,2025-09-26,True,False
85637e8c-fdaf-43c7-a670-1a2f1fbb0fd4,2557e5ca-1280-49e6-82c4-b38afb500e0a,2024-06-24,False,False
22846166-59e9-4e2f-aea8-80e2375f01d6,f535bebe-0f26-4d90-88f4-9485822c2d73,2026-01-20,True,False
f77a1ef2-536a-4bfa-9278-e7577c9dd026,8f0957c5-8ace-4127-b616-16f3f767a1ce,2024-07-22,False,False
1d4d74d2-3e53-4946-8e4f-283b81848e60,1708d54d-d883-48e9-8db0-82ce9e552253,2024-06-16,True,False
1e6d5345-90f5-45b8-8ccd-66fddb3850eb,258815fd-e619-4345-a56a-6bc06fc1fd9d,2025-03-30,True,False
71dff64e-ab40-4b9b-877c-bacced4ad8a0,d03bde4f-0e33-429a-a2e0-459a293fa5d0,2024-04-25,False,False
a1f1dd28-ce1e-4d18-9662-bd5082dba9d0,e53e831f-7c6f-40c9-8b94-81d8eda36a19,2025-07-26,True,False
3aa063cb-055b-49fa-aeed-eec44cf187f9,c5ec32b7-0578-422d-aa32-88080515885a,2025-07-06,False,False
aa6914a7-9340-4c4e-8ac2-ac09e216f9ba,cdfdbbb0-2204-4f86-920e-44c30bcd9c61,2025-10-07,False,False
fa3518cf-d8cd-4206-a965-8570570e585f,94121405-3ffd-417d-aef4-43f3931fb327,2024-11-14,True,False
fdc43e4b-30bf-450d-a5eb-38dac1d24b74,3f77a21e-9346-4448-9199-9e1548a74222,2024-11-14,True,False
df69ccf9-d69d-41d6-ba04-0041f2a9da94,9450d14e-e7bb-4965-b33a-feaab3dd8350,2025-07-09,False,False
76bd01c0-0992-45d3-8a44-1a986615b3f5,61bb0007-61ef-4e56-9672-b14f58343c31,2024-12-14,True,False
57f5e73d-eee5-4399-9ffb-429694a124ba,0ea42822-1be7-4bb5-8cb1-42392819bb1d,2026-02-18,True,False
b62215aa-6c2a-47bb-b063-52fa51cfa571,78da4784-b23e-479e-bcf8-ce39391d5c5b,2025-04-02,True,False
331998dc-c607-4005-a6fa-4abf4fa5dbcd,3ebaec9e-3d76-4458-8a97-0faca19b355c,2024-06-01,True,False
bbe45562-b14f-4af3-aa16-3dbdff8f1a5c,19f119c2-2357-40e1-b3c3-6680b7efb9a6,2025-05-31,False,False
1e2ee372-d407-4f79-a039-9a8dae062d09,093e4071-3d36-425d-bccb-a0b0c54f2e36,2024-05-28,True,False
6d8bdf87-21a4-4f9d-af46-0f0eab3a3bcd,196534d4-ee6d-4378-b385-d14db8206198,2024-09-15,False,False
84110743-30ab-4a9e-9c91-72edcfa71f55,a1821c5d-2e8d-4ac3-856f-a2325f5286cb,2024-10-22,True,False
90002f59-e199-4b13-93d5-0fa58c9610f5,30a18385-81ea-4be4-bfb6-c7a89aafce7e,2024-07-05,True,False
24617fed-5334-45b5-a5c8-49ef3b76b012,5c2e2cd5-2633-4044-b949-68f7d768648f,2024-05-25,True,False
abc64fb8-d5fc-46e7-9287-563ae8072288,3c11d0a6-9600-4fb1-9393-172d3e9aafab,2024-08-29,False,False
9afdb74c-1006-4be7-83ca-67e998cc595b,52895f9d-ed11-4e38-833c-bd856c95a265,2026-02-04,False,False
972ddbb6-1540-411f-9fa7-a5122c5e9fa3,02033b10-b613-4fd3-9d59-1688b72175d0,2025-07-14,True,False
7285c8a1-19b6-4721-85fa-6eb138363f5c,3c7a1677-9adb-477a-9dae-687ac0fc5892,2024-04-29,False,False
a6c62905-53b8-403b-b008-e303f988b8b1,d1de7428-1c85-4c60-93e1-b9be3f15c906,2025-03-12,True,False
81f044f1-edd0-4996-acba-e7b5a2d45b22,bb30bd28-a3e4-46c4-93a6-2b4508e01090,2024-07-08,True,False
4e47aed0-a834-47e4-9195-ee6bb4276d02,9dfa43e3-a4d4-4233-8515-83c02d2866f5,2026-03-07,True,False
03bbe914-39c1-4bfb-8497-975210665cf4,e1d216ad-ea1b-4e6d-a2fb-4ea48528d2fd,2025-02-03,False,False
ac70a487-9dfb-44fe-ab87-74babd663378,71dff64e-ab40-4b9b-877c-bacced4ad8a0,2025-06-22,True,False
a6da59a7-dcf1-4db1-a8f6-f7dd9659333b,8ca28fe7-7986-4133-bebe-e41ceabdd8fa,2024-06-23,True,False
ad26a4a3-9db4-49d9-98d5-fd0537d62b8e,ed4238e8-f743-4dd3-9bf3-142b5ad1cd57,2026-01-11,False,False
a72883ea-ded4-444a-abe2-2e15a8728f9b,f25dad33-da73-4786-8084-a7134fdae31c,2025-10-11,False,False
bf1ced1a-a89c-4ce2-b91c-8b5c2bcf4b55,b133763d-02b2-4118-a9f4-8095e4933412,2025-06-04,True,False
e1704e91-b886-41a3-a1fe-cca3dbda329a,8dcdb23b-d1d7-49f6-aa63-d56b7a42ffdf,2025-11-22,True,False
75082ea5-8aa3-48cb-b7d7-117ea65b362e,5dc2eec9-b42b-4629-afdd-be57f67dec3e,2026-03-25,True,False
ccd0e68b-9e4b-4009-b855-7197b6a94bba,38d94097-ba6b-4fae-9d58-3efb0d3aa483,2026-02-22,False,False
5abaca62-987d-47c5-9faa-7ac8b33b3163,b133763d-02b2-4118-a9f4-8095e4933412,2024-12-22,False,False
96fd61a0-58b6-42c7-9dc3-c1bf1b700867,e2a18b62-5b9c-4f56-88a3-500db0fe764d,2024-09-20,True,False
480ba60b-8af8-4381-8da9-b2f828fa69de,ef4c16da-21f8-43ce-bf26-ef79f5c7931f,2025-02-24,True,False
7191c8d7-2732-4210-a4be-d23f48f774ab,50b30d6f-9078-4b2c-9870-e86edffa3c1e,2024-06-06,True,False
e09328ec-3b95-468f-a858-7b98253a3ae0,5073dd91-2f7b-4bb6-b135-5b1ee16a2231,2024-05-22,True,False
172e1866-1a4a-4612-b7d9-b23abc27470d,e228bee7-e87a-48a5-9930-66e3d948d424,2025-02-23,True,False
fa1d46a8-8a61-42f3-9444-958921c9c2e0,a32242df-6341-41d1-a9d0-8b5285b60d17,2025-04-30,True,False
2a6db9c4-d473-472b-b531-f696078bed59,6af841f0-7ca7-4a33-80ef-48abd6c5f085,2024-04-29,False,False
c21f0a51-48d7-4759-933a-bda160fa3f00,a1623c58-d20f-42be-b544-f5706537570a,2025-04-07,False,False
f87f9e8a-4166-4322-8fc2-630b6faf3164,a9a8926b-880d-41a7-b72a-9c2249458076,2025-02-09,False,False
66969268-608f-4daa-b587-ac145d98a67a,bb442f31-43d6-4ec6-8d2f-29e36b6a351f,2026-02-13,True,False
a0c3ed42-7229-46bb-8f6a-62838c9092cf,24a834a0-e376-4cbe-a118-25a8bcc80b52,2025-07-09,True,False
8e6dabe4-551e-40f3-8a86-cf79b092c81a,75917ebb-b154-4c70-aea7-7cbe6a43247e,2025-01-26,True,False
de01c898-0ec4-4707-be69-9088806aaed5,1548ac7d-6699-4485-b376-cf02baf72eba,2025-04-16,False,False
d14b0713-f712-4024-841e-550dc826de87,010d73e0-eb27-44a6-84da-c72b04a5aac5,2024-04-12,False,False
36451c71-9535-460e-9cbb-1c6bd0244746,569c17a4-3e60-47d8-ae41-e26622773977,2024-08-29,False,False
9a6c3584-c89d-41a7-97dc-5aa00f1e4d91,cd8baa71-1bd2-42b1-9a45-af3e0a750996,2024-12-15,True,False
08c97405-3fd6-464c-a554-41f843d964f7,4bd9ebab-b147-4899-a924-2841476b96fd,2025-10-09,True,False
9e73ab8b-df95-49a6-8e3c-562042408085,6162f519-4acd-4a36-83be-9388c423822e,2025-05-23,False,False
9909b5aa-59db-474b-a212-0b62bc5e1b7b,68b8fc6a-cd5a-4e59-9350-7273555a2c22,2025-08-04,False,False
d035d8fe-3b74-49b9-9991-35f448d22791,51f3eddc-39fb-4eda-9b1c-c96e52ad2953,2024-07-12,False,False
2196c831-9ae7-453b-9789-5eb14c26d251,c8b0719c-5a0f-49c6-b7b9-de5ddfabb58c,2026-01-26,True,False
84299dd4-f3db-459e-b91b-75361f283528,a0c3ed42-7229-46bb-8f6a-62838c9092cf,2024-07-17,True,False
c1881d44-cbfc-41e3-837c-b038cd8e15f6,9ff471c2-c93f-4a5d-8419-e3fefc5c23af,2025-04-11,True,False
26b2f34f-0f9f-4169-a4ee-5150a576fc65,cfa40e7d-5ee8-400b-8e10-367069ff3aa8,2025-12-25,False,False
bdff85a9-36a2-4961-b35f-f439d18bd5c0,f11e18ed-6ae2-459f-a9f0-d8a03175dd98,2024-06-28,True,False
8c72fa1c-0dfc-4f99-a664-aa825790f13b,e2032d69-fe85-4f98-be03-9c9504779305,2025-04-08,True,False
deb0167b-07eb-48b1-bdc8-8e35793a162c,f9d326d3-95ef-4048-8666-bb6d14cc28bb,2025-04-16,True,False
8c9a28c2-8dd3-401b-ac1a-0d9c16ec7f12,79d22e79-8c54-444a-917e-1a265ecc6c51,2024-10-13,True,False
5ecada17-b17d-41ba-b560-b4fd4859d44d,6af841f0-7ca7-4a33-80ef-48abd6c5f085,2025-12-06,True,False
5d984220-ccea-4ff0-8002-6fb40498ba12,5e16114e-afb3-44ac-bd82-f716490ff81a,2024-08-08,False,False
eb01dc25-b0b5-41ff-bb36-a3dc335a5c09,34498acc-1df1-4b42-8c81-7122f957e2ac,2025-02-11,False,False
